Name,Date,Last Observation (%),Last Observation (ML)
"Wivenhoe","15-02-2021","36.5","424896.31"
"Wivenhoe","16-02-2021","36.4","424225.45"
"Wivenhoe","17-02-2021","36.4","423606.77"
"Wivenhoe","18-02-2021","36.3","423400.67"
"Wivenhoe","19-02-2021","36.3","423400.67"
"Wivenhoe","20-02-2021","36.4","423864.48"
"Wivenhoe","21-02-2021","36.1","420419.27"
"Wivenhoe","22-02-2021","36.3","422474"
"Wivenhoe","23-02-2021","36.3","422731.29"
"Wivenhoe","24-02-2021","36.3","423246.14"
"Wivenhoe","25-02-2021","36.4","424328.61"
"Wivenhoe","26-02-2021","36.6","425929.71"
"Wivenhoe","27-02-2021","36.6","425929.71"
"Wivenhoe","28-02-2021","36.2","422371.12"
"Wivenhoe","01-03-2021","36.3","422834.22"
"Wivenhoe","02-03-2021","36.3","423246.14"
"Wivenhoe","03-03-2021","36.3","422937.18"
"Wivenhoe","04-03-2021","36.2","422113.97"
"Wivenhoe","05-03-2021","36.3","422834.22"
"Wivenhoe","06-03-2021","36.2","422113.97"
"Wivenhoe","07-03-2021","35.9","417859.62"
"Wivenhoe","08-03-2021","36.2","421497.23"
"Wivenhoe","09-03-2021","36.2","421805.53"
"Wivenhoe","10-03-2021","36.2","421805.53"
"Wivenhoe","11-03-2021","36.3","422834.22"
"Wivenhoe","12-03-2021","36.3","422834.22"
"Wivenhoe","13-03-2021","35.9","418728.81"
"Wivenhoe","14-03-2021","36","419343.04"
"Wivenhoe","15-03-2021","36.1","420265.42"
"Wivenhoe","16-03-2021","36.2","421856.93"
"Wivenhoe","17-03-2021","36.5","424896.31"
"Wivenhoe","18-03-2021","36.5","424896.31"
"Wivenhoe","19-03-2021","36.4","423864.48"
"Wivenhoe","20-03-2021","36.4","423864.48"
"Wivenhoe","21-03-2021","36.4","424070.72"
"Wivenhoe","22-03-2021","36.6","425929.71"
"Wivenhoe","23-03-2021","37.1","431745.83"
"Wivenhoe","24-03-2021","37.2","433834.97"
"Wivenhoe","25-03-2021","37.3","434253.55"
"Wivenhoe","26-03-2021","37.4","435982.86"
"Wivenhoe","27-03-2021","37.2","433207.57"
"Wivenhoe","28-03-2021","36.9","429559"
"Wivenhoe","29-03-2021","36.9","430287.18"
"Wivenhoe","30-03-2021","37.2","433050.81"
"Wivenhoe","31-03-2021","37.2","433207.57"
"Wivenhoe","01-04-2021","37.5","436927.91"
"Wivenhoe","02-04-2021","37.1","431902.3"
"Wivenhoe","03-04-2021","37","431224.53"
"Wivenhoe","04-04-2021","37","431537.27"
"Wivenhoe","05-04-2021","37.1","432163.16"
"Wivenhoe","06-04-2021","38.2","445171.57"
"Wivenhoe","07-04-2021","39.6","461400.9"
"Wivenhoe","08-04-2021","40.6","473002.85"
"Wivenhoe","09-04-2021","40.8","475211.76"
"Wivenhoe","10-04-2021","40.8","475156.45"
"Wivenhoe","11-04-2021","40.5","471570.59"
"Wivenhoe","12-04-2021","40.4","470745.52"
"Wivenhoe","13-04-2021","40.5","471845.81"
"Wivenhoe","14-04-2021","40.5","471845.81"
"Wivenhoe","15-04-2021","40.5","472286.38"
"Wivenhoe","16-04-2021","40.7","474437.88"
"Wivenhoe","17-04-2021","40.8","475986.45"
"Wivenhoe","18-04-2021","40.8","475931.09"
"Wivenhoe","19-04-2021","40.8","475765.03"
"Wivenhoe","20-04-2021","40.7","474824.72"
"Wivenhoe","21-04-2021","40.6","472947.72"
"Wivenhoe","22-04-2021","40.9","476374.11"
"Wivenhoe","23-04-2021","41","477260.98"
"Wivenhoe","24-04-2021","40.9","476041.82"
"Wivenhoe","25-04-2021","40.8","475765.03"
"Wivenhoe","26-04-2021","40.8","475156.45"
"Wivenhoe","27-04-2021","40.8","475156.45"
"Wivenhoe","28-04-2021","40.8","475709.68"
"Wivenhoe","29-04-2021","40.9","476207.95"
"Wivenhoe","30-04-2021","41.1","478426.68"
"Wivenhoe","01-05-2021","41.4","481935.43"
"Wivenhoe","02-05-2021","41.2","479649.95"
"Wivenhoe","03-05-2021","41.3","480819.63"
"Wivenhoe","04-05-2021","41.4","482102.95"
"Wivenhoe","05-05-2021","41.6","485237.23"
"Wivenhoe","06-05-2021","41.5","483276.71"
"Wivenhoe","07-05-2021","41.5","484004.28"
"Wivenhoe","08-05-2021","41.5","483836.32"
"Wivenhoe","09-05-2021","41.5","483612.42"
"Wivenhoe","10-05-2021","41.7","486079.05"
"Wivenhoe","11-05-2021","41.7","486303.7"
"Wivenhoe","12-05-2021","41.9","488553.88"
"Wivenhoe","13-05-2021","41.9","488441.22"
"Wivenhoe","14-05-2021","41.7","486472.23"
"Wivenhoe","15-05-2021","41.7","486022.9"
"Wivenhoe","16-05-2021","41.6","485012.9"
"Wivenhoe","17-05-2021","41.8","486865.62"
"Wivenhoe","18-05-2021","41.8","487427.96"
"Wivenhoe","19-05-2021","41.8","487202.97"
"Wivenhoe","20-05-2021","41.8","486921.83"
"Wivenhoe","21-05-2021","41.9","487765.56"
"Wivenhoe","22-05-2021","41.9","488441.22"
"Wivenhoe","23-05-2021","41.8","486528.42"
"Wivenhoe","24-05-2021","42.1","490923.7"
"Wivenhoe","25-05-2021","42.2","491941.53"
"Wivenhoe","26-05-2021","42","489286.63"
"Wivenhoe","27-05-2021","41.9","488553.88"
"Wivenhoe","28-05-2021","42","488891.99"
"Wivenhoe","29-05-2021","41.9","488441.22"
"Wivenhoe","30-05-2021","42","488835.63"
"Wivenhoe","31-05-2021","41.9","487821.84"
"Wivenhoe","01-06-2021","42","489625.05"
"Wivenhoe","02-06-2021","41.9","488103.31"
"Wivenhoe","03-06-2021","42.1","490810.69"
"Wivenhoe","04-06-2021","42.2","491771.8"
"Wivenhoe","05-06-2021","42","489399.42"
"Wivenhoe","06-06-2021","41.8","487427.96"
"Wivenhoe","07-06-2021","41.8","486809.41"
"Wivenhoe","08-06-2021","41.7","485517.73"
"Wivenhoe","09-06-2021","41.6","484788.64"
"Wivenhoe","10-06-2021","41.7","486247.53"
"Wivenhoe","11-06-2021","41.7","486303.7"
"Wivenhoe","12-06-2021","41.7","485966.75"
"Wivenhoe","13-06-2021","41.5","483220.77"
"Wivenhoe","14-06-2021","41.7","486416.05"
"Wivenhoe","15-06-2021","42.1","491036.73"
"Wivenhoe","16-06-2021","41.9","488610.22"
"Wivenhoe","17-06-2021","41.6","485181.14"
"Wivenhoe","18-06-2021","41.6","484732.59"
"Wivenhoe","19-06-2021","41.6","484284.32"
"Wivenhoe","20-06-2021","41.5","483220.77"
"Wivenhoe","21-06-2021","41.5","483612.42"
"Wivenhoe","22-06-2021","41.3","480986.88"
"Wivenhoe","23-06-2021","41.2","480373.8"
"Wivenhoe","24-06-2021","41.4","481935.43"
"Wivenhoe","25-06-2021","41.6","485012.9"
"Wivenhoe","26-06-2021","41.8","487596.74"
"Wivenhoe","27-06-2021","41.6","484340.33"
"Wivenhoe","28-06-2021","41.7","485854.47"
"Wivenhoe","29-06-2021","41.4","482829.34"
"Wivenhoe","30-06-2021","41.7","486416.05"
"Wivenhoe","01-07-2021","42","488891.99"
"Wivenhoe","02-07-2021","42","489794.32"
"Wivenhoe","03-07-2021","42.1","490471.75"
"Wivenhoe","04-07-2021","41.6","484844.7"
"Wivenhoe","05-07-2021","41.8","487371.7"
"Wivenhoe","06-07-2021","42.1","490528.23"
"Wivenhoe","07-07-2021","42.1","490980.21"
"Wivenhoe","08-07-2021","42.1","490528.23"
"Wivenhoe","09-07-2021","42.1","490980.21"
"Wivenhoe","10-07-2021","41.9","488328.57"
"Wivenhoe","11-07-2021","41.7","486247.53"
"Wivenhoe","12-07-2021","42.1","490754.19"
"Wivenhoe","13-07-2021","42.1","490415.28"
"Wivenhoe","14-07-2021","42.2","492281.1"
"Wivenhoe","15-07-2021","42.3","493130.64"
"Wivenhoe","16-07-2021","42.5","495229.97"
"Wivenhoe","17-07-2021","41.9","488384.89"
"Wivenhoe","18-07-2021","41.8","487202.97"
"Wivenhoe","19-07-2021","41.9","487990.71"
"Wivenhoe","20-07-2021","41.9","488722.92"
"Wivenhoe","21-07-2021","41.9","488384.89"
"Wivenhoe","22-07-2021","42.1","490076.51"
"Wivenhoe","23-07-2021","42.5","494718.82"
"Wivenhoe","24-07-2021","42","489117.47"
"Wivenhoe","25-07-2021","41.9","487821.84"
"Wivenhoe","26-07-2021","42.2","491319.37"
"Wivenhoe","27-07-2021","42","489737.89"
"Wivenhoe","28-07-2021","42.3","492847.36"
"Wivenhoe","29-07-2021","42.2","492167.89"
"Wivenhoe","30-07-2021","42.1","490189.42"
"Wivenhoe","31-07-2021","42","489455.82"
"Wivenhoe","01-08-2021","42","489399.42"
"Wivenhoe","02-08-2021","42.2","491998.11"
"Wivenhoe","03-08-2021","42.2","492054.7"
"Wivenhoe","04-08-2021","42.1","490302.34"
"Wivenhoe","05-08-2021","41.7","486022.9"
"Wivenhoe","06-08-2021","42","489455.82"
"Wivenhoe","07-08-2021","42.1","490641.2"
"Wivenhoe","08-08-2021","42.1","490076.51"
"Wivenhoe","09-08-2021","42.2","491489"
"Wivenhoe","10-08-2021","42.2","492167.89"
"Wivenhoe","11-08-2021","41.9","488441.22"
"Wivenhoe","12-08-2021","41.8","487540.47"
"Wivenhoe","13-08-2021","42.1","491036.73"
"Wivenhoe","14-08-2021","42.1","490641.2"
"Wivenhoe","15-08-2021","42.4","493527.39"
"Wivenhoe","16-08-2021","42.5","494832.38"
"Wivenhoe","17-08-2021","42.4","494208"
"Wivenhoe","18-08-2021","42.4","494094.53"
"Wivenhoe","19-08-2021","42.2","491545.55"
"Wivenhoe","20-08-2021","42.2","491771.8"
"Wivenhoe","21-08-2021","42.2","491715.23"
"Wivenhoe","22-08-2021","42","489681.47"
"Wivenhoe","23-08-2021","41.8","486584.61"
"Wivenhoe","24-08-2021","41.8","487371.7"
"Wivenhoe","25-08-2021","41.7","485461.62"
"Wivenhoe","26-08-2021","41.8","487540.47"
"Wivenhoe","27-08-2021","42","489737.89"
"Wivenhoe","28-08-2021","41.9","488215.93"
"Wivenhoe","29-08-2021","41.7","485573.84"
"Wivenhoe","30-08-2021","41.7","485854.47"
"Wivenhoe","31-08-2021","41.8","486753.2"
"Wivenhoe","01-09-2021","41.8","486640.8"
"Wivenhoe","02-09-2021","41.8","486528.42"
"Wivenhoe","03-09-2021","41.8","487146.73"
"Wivenhoe","04-09-2021","41.8","486528.42"
"Wivenhoe","05-09-2021","41.8","486640.8"
"Wivenhoe","06-09-2021","41.7","485461.62"
"Wivenhoe","07-09-2021","41.6","484508.42"
"Wivenhoe","08-09-2021","41.6","484228.3"
"Wivenhoe","09-09-2021","41.3","481321.52"
"Wivenhoe","10-09-2021","41.5","483836.32"
"Wivenhoe","11-09-2021","41.4","482326.37"
"Wivenhoe","12-09-2021","41.3","481544.7"
"Wivenhoe","13-09-2021","41.3","481265.74"
"Wivenhoe","14-09-2021","41.1","478704.51"
"Wivenhoe","15-09-2021","41.1","478648.93"
"Wivenhoe","16-09-2021","41.4","481935.43"
"Wivenhoe","17-09-2021","41.8","486528.42"
"Wivenhoe","18-09-2021","41.5","483052.99"
"Wivenhoe","19-09-2021","41.3","481154.18"
"Wivenhoe","20-09-2021","41.6","484284.32"
"Wivenhoe","21-09-2021","41","477815.83"
"Wivenhoe","22-09-2021","40.7","474603.64"
"Wivenhoe","23-09-2021","40.6","473168.29"
"Wivenhoe","24-09-2021","40.7","473720.02"
"Wivenhoe","25-09-2021","40.8","475045.86"
"Wivenhoe","26-09-2021","40.7","474769.44"
"Wivenhoe","27-09-2021","40.6","472672.09"
"Wivenhoe","28-09-2021","40.5","471845.81"
"Wivenhoe","29-09-2021","40.5","471845.81"
"Wivenhoe","30-09-2021","40.8","475101.15"
"Wivenhoe","01-10-2021","40.9","476374.11"
"Wivenhoe","02-10-2021","40.8","475101.15"
"Wivenhoe","03-10-2021","40.7","474327.4"
"Wivenhoe","04-10-2021","40.6","472616.97"
"Wivenhoe","05-10-2021","40.4","470305.85"
"Wivenhoe","06-10-2021","40.2","468878.66"
"Wivenhoe","07-10-2021","40.6","472506.76"
"Wivenhoe","08-10-2021","40.5","471955.93"
"Wivenhoe","09-10-2021","40.7","474548.39"
"Wivenhoe","10-10-2021","40.6","473168.29"
"Wivenhoe","11-10-2021","40.5","471460.53"
"Wivenhoe","12-10-2021","40.3","469701.72"
"Wivenhoe","13-10-2021","40.1","466852.15"
"Wivenhoe","14-10-2021","40.3","470141.04"
"Wivenhoe","15-10-2021","40.4","470690.55"
"Wivenhoe","16-10-2021","40.5","472451.66"
"Wivenhoe","17-10-2021","40.1","467837.37"
"Wivenhoe","18-10-2021","40.3","469262.64"
"Wivenhoe","19-10-2021","40.1","467618.32"
"Wivenhoe","20-10-2021","40.2","468494.86"
"Wivenhoe","21-10-2021","40.1","467399.34"
"Wivenhoe","22-10-2021","40.1","467454.08"
"Wivenhoe","23-10-2021","39.8","464339.9"
"Wivenhoe","24-10-2021","39.7","463032.32"
"Wivenhoe","25-10-2021","39.9","465212.83"
"Wivenhoe","26-10-2021","39.8","463522.41"
"Wivenhoe","27-10-2021","39.8","463359.01"
"Wivenhoe","28-10-2021","39.9","464994.51"
"Wivenhoe","29-10-2021","39.9","464448.96"
"Wivenhoe","30-10-2021","39.8","463195.65"
"Wivenhoe","31-10-2021","39.6","461400.9"
"Wivenhoe","01-11-2021","39.8","463304.55"
"Wivenhoe","02-11-2021","39.6","461563.89"
"Wivenhoe","03-11-2021","39.4","458581.23"
"Wivenhoe","04-11-2021","39.2","456257.42"
"Wivenhoe","05-11-2021","39.3","457553.55"
"Wivenhoe","06-11-2021","39.3","458310.66"
"Wivenhoe","07-11-2021","39.3","458364.76"
"Wivenhoe","08-11-2021","39.6","461672.57"
"Wivenhoe","09-11-2021","39.3","458094.26"
"Wivenhoe","10-11-2021","39.3","457823.86"
"Wivenhoe","11-11-2021","40","466196.02"
"Wivenhoe","12-11-2021","40","466414.67"
"Wivenhoe","13-11-2021","39.5","460423.69"
"Wivenhoe","14-11-2021","39.7","462923.45"
"Wivenhoe","15-11-2021","39.7","462379.34"
"Wivenhoe","16-11-2021","40","466032.07"
"Wivenhoe","17-11-2021","40.3","469207.78"
"Wivenhoe","18-11-2021","40.2","468330.44"
"Wivenhoe","19-11-2021","40.1","466688.07"
"Wivenhoe","20-11-2021","39.9","465376.61"
"Wivenhoe","21-11-2021","40.1","466852.15"
"Wivenhoe","22-11-2021","39.8","464339.9"
"Wivenhoe","23-11-2021","39.6","461944.33"
"Wivenhoe","24-11-2021","39.8","463958.3"
"Wivenhoe","25-11-2021","40","466414.67"
"Wivenhoe","26-11-2021","40.2","468823.82"
"Wivenhoe","27-11-2021","40","466469.34"
"Wivenhoe","28-11-2021","39.7","462488.13"
"Wivenhoe","29-11-2021","39.7","462869.02"
"Wivenhoe","30-11-2021","40.3","469152.91"
"Wivenhoe","01-12-2021","40.6","473168.29"
"Wivenhoe","02-12-2021","42","489850.75"
"Wivenhoe","03-12-2021","43.1","502591.69"
"Wivenhoe","04-12-2021","43.7","508922.35"
"Wivenhoe","05-12-2021","43.8","510657.55"
"Wivenhoe","06-12-2021","44","512860.77"
"Wivenhoe","07-12-2021","44.1","514313.47"
"Wivenhoe","08-12-2021","44.4","516993.01"
"Wivenhoe","09-12-2021","45.1","525906.54"
"Wivenhoe","10-12-2021","45.7","532117.4"
"Wivenhoe","11-12-2021","46.2","537836.22"
"Wivenhoe","12-12-2021","46.2","538853.08"
"Wivenhoe","13-12-2021","46.3","539332.05"
"Wivenhoe","14-12-2021","46","535448.57"
"Wivenhoe","15-12-2021","46.2","538374.4"
"Wivenhoe","16-12-2021","46.4","541250.68"
"Wivenhoe","17-12-2021","46.5","542391.97"
"Wivenhoe","18-12-2021","46.6","542933.12"
"Wivenhoe","19-12-2021","46.2","538374.4"
"Wivenhoe","20-12-2021","46.6","542993.27"
"Wivenhoe","21-12-2021","46.4","541070.62"
"Wivenhoe","22-12-2021","46.5","541550.87"
"Wivenhoe","23-12-2021","46.7","543655.2"
"Wivenhoe","24-12-2021","46.8","545583.75"
"Wivenhoe","25-12-2021","46.8","545282.13"
"Wivenhoe","26-12-2021","46.9","545945.84"
"Wivenhoe","27-12-2021","46.9","546308.09"
"Wivenhoe","28-12-2021","46.8","545644.09"
"Wivenhoe","29-12-2021","46.8","544980.61"
"Wivenhoe","30-12-2021","46.9","546066.57"
"Wivenhoe","31-12-2021","47","547153.91"
"Wivenhoe","01-01-2022","47.1","548726.92"
