"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"France (FR)","21.03.2015 20:00 - 21.03.2015 21:00 (UTC)","222","n/e","n/e","3219","","280","n/e","n/e","n/e","219","","5745","2020","n/e","49700","n/e","n/e","0","275","n/e","3002"
"France (FR)","21.03.2015 21:00 - 21.03.2015 22:00 (UTC)","222","n/e","n/e","3179","","279","n/e","n/e","n/e","409","","5578","1990","n/e","49595","n/e","n/e","0","272","n/e","2975"
"France (FR)","21.03.2015 22:00 - 21.03.2015 23:00 (UTC)","222","n/e","n/e","3120","","280","n/e","n/e","n/e","749","","5542","1962","n/e","49566","n/e","n/e","0","271","n/e","2981"
"France (FR)","21.03.2015 23:00 - 22.03.2015 00:00 (UTC)","222","n/e","n/e","2474","","267","n/e","n/e","n/e","","127","5150","1549","n/e","49396","n/e","n/e","0","279","n/e","2960"
"France (FR)","22.03.2015 00:00 - 22.03.2015 01:00 (UTC)","222","n/e","n/e","2394","","267","n/e","n/e","n/e","","1663","4676","928","n/e","49194","n/e","n/e","0","286","n/e","2875"
"France (FR)","22.03.2015 01:00 - 22.03.2015 02:00 (UTC)","222","n/e","n/e","2383","","267","n/e","n/e","n/e","","1997","4435","537","n/e","49283","n/e","n/e","0","287","n/e","2699"
"France (FR)","22.03.2015 02:00 - 22.03.2015 03:00 (UTC)","222","n/e","n/e","2380","","269","n/e","n/e","n/e","","2770","4212","334","n/e","48775","n/e","n/e","0","289","n/e","2632"
"France (FR)","22.03.2015 03:00 - 22.03.2015 04:00 (UTC)","222","n/e","n/e","2359","","268","n/e","n/e","n/e","","2636","3951","285","n/e","48223","n/e","n/e","0","288","n/e","2641"
"France (FR)","22.03.2015 04:00 - 22.03.2015 05:00 (UTC)","222","n/e","n/e","2347","","267","n/e","n/e","n/e","","2809","3758","250","n/e","48482","n/e","n/e","0","288","n/e","2652"
"France (FR)","22.03.2015 05:00 - 22.03.2015 06:00 (UTC)","222","n/e","n/e","2352","","267","n/e","n/e","n/e","","2769","3864","558","n/e","48522","n/e","n/e","29","290","n/e","2781"
"France (FR)","22.03.2015 06:00 - 22.03.2015 07:00 (UTC)","217","n/e","n/e","2369","","268","n/e","n/e","n/e","","2962","4131","567","n/e","48662","n/e","n/e","188","290","n/e","2893"
"France (FR)","22.03.2015 07:00 - 22.03.2015 08:00 (UTC)","209","n/e","n/e","2402","","268","n/e","n/e","n/e","","2934","4424","621","n/e","48624","n/e","n/e","761","289","n/e","3102"
"France (FR)","22.03.2015 08:00 - 22.03.2015 09:00 (UTC)","219","n/e","n/e","2406","","269","n/e","n/e","n/e","","2191","4618","747","n/e","49018","n/e","n/e","1570","290","n/e","3609"
"France (FR)","22.03.2015 09:00 - 22.03.2015 10:00 (UTC)","219","n/e","n/e","2385","2","268","n/e","n/e","n/e","","1354","4683","779","n/e","47876","n/e","n/e","1571","288","n/e","3903"
"France (FR)","22.03.2015 10:00 - 22.03.2015 11:00 (UTC)","222","n/e","n/e","2408","2","269","n/e","n/e","n/e","","1755","4821","862","n/e","48570","n/e","n/e","1867","290","n/e","3999"
"France (FR)","22.03.2015 11:00 - 22.03.2015 12:00 (UTC)","222","n/e","n/e","2377","2","268","n/e","n/e","n/e","","396","4983","1315","n/e","48508","n/e","n/e","1901","289","n/e","3885"
"France (FR)","22.03.2015 12:00 - 22.03.2015 13:00 (UTC)","222","n/e","n/e","2373","1","268","n/e","n/e","n/e","","1543","4948","931","n/e","48753","n/e","n/e","1871","287","n/e","3792"
"France (FR)","22.03.2015 13:00 - 22.03.2015 14:00 (UTC)","221","n/e","n/e","2324","0","267","n/e","n/e","n/e","","2235","4794","975","n/e","48149","n/e","n/e","1658","286","n/e","3694"
"France (FR)","22.03.2015 14:00 - 22.03.2015 15:00 (UTC)","222","n/e","n/e","2340","2","268","n/e","n/e","n/e","","2654","4619","949","n/e","48190","n/e","n/e","1426","285","n/e","3358"
"France (FR)","22.03.2015 15:00 - 22.03.2015 16:00 (UTC)","222","n/e","n/e","2330","2","268","n/e","n/e","n/e","","2631","4563","675","n/e","48389","n/e","n/e","1023","286","n/e","2987"
"France (FR)","22.03.2015 16:00 - 22.03.2015 17:00 (UTC)","222","n/e","n/e","2343","1","269","n/e","n/e","n/e","","2107","4699","711","n/e","48694","n/e","n/e","514","289","n/e","2563"
"France (FR)","22.03.2015 17:00 - 22.03.2015 18:00 (UTC)","222","n/e","n/e","2567","0","269","n/e","n/e","n/e","","193","5094","1700","n/e","48655","n/e","n/e","132","289","n/e","2051"
"France (FR)","22.03.2015 18:00 - 22.03.2015 19:00 (UTC)","221","n/e","n/e","2925","","281","n/e","n/e","n/e","1451","","5579","3865","n/e","49211","n/e","n/e","30","288","n/e","1884"
"France (FR)","22.03.2015 19:00 - 22.03.2015 20:00 (UTC)","215","n/e","n/e","3101","","280","n/e","n/e","n/e","1489","","5790","4719","n/e","49349","n/e","n/e","0","288","n/e","1994"
"France (FR)","22.03.2015 20:00 - 22.03.2015 21:00 (UTC)","209","n/e","n/e","3200","","267","n/e","n/e","n/e","1258","","5687","3182","n/e","49280","n/e","n/e","0","288","n/e","2114"
"France (FR)","22.03.2015 21:00 - 22.03.2015 22:00 (UTC)","210","n/e","n/e","3196","","267","n/e","n/e","n/e","668","","5562","2704","n/e","49248","n/e","n/e","0","286","n/e","2040"
"France (FR)","22.03.2015 22:00 - 22.03.2015 23:00 (UTC)","210","n/e","n/e","3207","","268","n/e","n/e","n/e","812","","5487","2663","n/e","49351","n/e","n/e","0","286","n/e","1913"
"France (FR)","22.03.2015 23:00 - 23.03.2015 00:00 (UTC)","210","n/e","n/e","3221","39","268","n/e","n/e","n/e","","582","5085","1490","n/e","49049","n/e","n/e","0","287","n/e","1730"
"France (FR)","23.03.2015 00:00 - 23.03.2015 01:00 (UTC)","210","n/e","n/e","3282","197","270","n/e","n/e","n/e","","2282","4535","1322","n/e","49280","n/e","n/e","0","288","n/e","1470"
"France (FR)","23.03.2015 01:00 - 23.03.2015 02:00 (UTC)","210","n/e","n/e","3252","553","268","n/e","n/e","n/e","","2554","4252","1963","n/e","49070","n/e","n/e","0","287","n/e","1279"
"France (FR)","23.03.2015 02:00 - 23.03.2015 03:00 (UTC)","203","n/e","n/e","3426","1026","268","n/e","n/e","n/e","","2907","4212","1556","n/e","48765","n/e","n/e","0","288","n/e","1211"
"France (FR)","23.03.2015 03:00 - 23.03.2015 04:00 (UTC)","194","n/e","n/e","3809","1455","269","n/e","n/e","n/e","","2908","4307","1276","n/e","48990","n/e","n/e","0","288","n/e","1061"
"France (FR)","23.03.2015 04:00 - 23.03.2015 05:00 (UTC)","194","n/e","n/e","4342","1819","269","n/e","n/e","n/e","","2304","4536","1359","n/e","49179","n/e","n/e","0","288","n/e","950"
"France (FR)","23.03.2015 05:00 - 23.03.2015 06:00 (UTC)","194","n/e","n/e","5344","2015","296","n/e","n/e","n/e","","57","5100","2532","n/e","49510","n/e","n/e","39","287","n/e","938"
"France (FR)","23.03.2015 06:00 - 23.03.2015 07:00 (UTC)","199","n/e","n/e","6116","2007","295","n/e","n/e","n/e","945","","5544","3711","n/e","49757","n/e","n/e","285","288","n/e","909"
"France (FR)","23.03.2015 07:00 - 23.03.2015 08:00 (UTC)","210","n/e","n/e","6275","2011","299","n/e","n/e","n/e","1288","","5911","4591","n/e","49730","n/e","n/e","921","283","n/e","738"
"France (FR)","23.03.2015 08:00 - 23.03.2015 09:00 (UTC)","210","n/e","n/e","6250","2000","303","n/e","n/e","n/e","1250","","6141","4394","n/e","49665","n/e","n/e","1666","275","n/e","658"
"France (FR)","23.03.2015 09:00 - 23.03.2015 10:00 (UTC)","210","n/e","n/e","6159","2008","305","n/e","n/e","n/e","1049","","5956","3778","n/e","49606","n/e","n/e","2292","272","n/e","659"
"France (FR)","23.03.2015 10:00 - 23.03.2015 11:00 (UTC)","210","n/e","n/e","6104","1975","308","n/e","n/e","n/e","712","","5900","2889","n/e","49538","n/e","n/e","2729","275","n/e","679"
"France (FR)","23.03.2015 11:00 - 23.03.2015 12:00 (UTC)","210","n/e","n/e","6083","1789","306","n/e","n/e","n/e","63","","5726","1808","n/e","49435","n/e","n/e","2840","278","n/e","700"
"France (FR)","23.03.2015 12:00 - 23.03.2015 13:00 (UTC)","210","n/e","n/e","5684","1855","306","n/e","n/e","n/e","54","","5372","1546","n/e","49317","n/e","n/e","2791","281","n/e","695"
"France (FR)","23.03.2015 13:00 - 23.03.2015 14:00 (UTC)","209","n/e","n/e","5599","1907","306","n/e","n/e","n/e","46","","5249","1001","n/e","49074","n/e","n/e","2569","281","n/e","694"
"France (FR)","23.03.2015 14:00 - 23.03.2015 15:00 (UTC)","210","n/e","n/e","5602","1656","308","n/e","n/e","n/e","","163","5009","779","n/e","48805","n/e","n/e","2102","276","n/e","735"
"France (FR)","23.03.2015 15:00 - 23.03.2015 16:00 (UTC)","210","n/e","n/e","5577","1678","308","n/e","n/e","n/e","","863","5199","919","n/e","48869","n/e","n/e","1410","266","n/e","763"
"France (FR)","23.03.2015 16:00 - 23.03.2015 17:00 (UTC)","209","n/e","n/e","5513","1733","308","n/e","n/e","n/e","","370","5666","1255","n/e","48900","n/e","n/e","682","273","n/e","806"
"France (FR)","23.03.2015 17:00 - 23.03.2015 18:00 (UTC)","210","n/e","n/e","5703","1751","308","n/e","n/e","n/e","429","","6051","2809","n/e","48827","n/e","n/e","168","272","n/e","880"
"France (FR)","23.03.2015 18:00 - 23.03.2015 19:00 (UTC)","210","n/e","n/e","5767","1840","307","n/e","n/e","n/e","873","","6632","4271","n/e","49333","n/e","n/e","38","266","n/e","1047"
"France (FR)","23.03.2015 19:00 - 23.03.2015 20:00 (UTC)","210","n/e","n/e","5729","1852","307","n/e","n/e","n/e","740","","6513","3264","n/e","49355","n/e","n/e","0","263","n/e","1256"
"France (FR)","23.03.2015 20:00 - 23.03.2015 21:00 (UTC)","210","n/e","n/e","5582","1746","305","n/e","n/e","n/e","359","","6036","2286","n/e","49212","n/e","n/e","0","283","n/e","1379"
"France (FR)","23.03.2015 21:00 - 23.03.2015 22:00 (UTC)","209","n/e","n/e","5573","1731","307","n/e","n/e","n/e","315","","5841","2200","n/e","49271","n/e","n/e","0","288","n/e","1338"
"France (FR)","23.03.2015 22:00 - 23.03.2015 23:00 (UTC)","210","n/e","n/e","5278","1616","306","n/e","n/e","n/e","543","","5614","2089","n/e","49160","n/e","n/e","0","286","n/e","1289"
"France (FR)","23.03.2015 23:00 - 24.03.2015 00:00 (UTC)","210","n/e","n/e","4855","1579","312","n/e","n/e","n/e","","351","5086","1353","n/e","48689","n/e","n/e","0","286","n/e","1217"
"France (FR)","24.03.2015 00:00 - 24.03.2015 01:00 (UTC)","210","n/e","n/e","4709","1612","312","n/e","n/e","n/e","","2375","4775","595","n/e","48667","n/e","n/e","0","286","n/e","1149"
"France (FR)","24.03.2015 01:00 - 24.03.2015 02:00 (UTC)","209","n/e","n/e","4636","1692","312","n/e","n/e","n/e","","2874","4456","568","n/e","48919","n/e","n/e","0","287","n/e","1078"
"France (FR)","24.03.2015 02:00 - 24.03.2015 03:00 (UTC)","209","n/e","n/e","4430","1469","312","n/e","n/e","n/e","","3115","4295","393","n/e","48410","n/e","n/e","0","286","n/e","1040"
"France (FR)","24.03.2015 03:00 - 24.03.2015 04:00 (UTC)","210","n/e","n/e","4403","1359","312","n/e","n/e","n/e","","3109","4304","342","n/e","48233","n/e","n/e","0","282","n/e","1014"
"France (FR)","24.03.2015 04:00 - 24.03.2015 05:00 (UTC)","210","n/e","n/e","5282","1687","311","n/e","n/e","n/e","","2370","4557","695","n/e","48117","n/e","n/e","0","278","n/e","957"
"France (FR)","24.03.2015 05:00 - 24.03.2015 06:00 (UTC)","210","n/e","n/e","6224","1862","313","n/e","n/e","n/e","","693","5106","1465","n/e","48874","n/e","n/e","42","275","n/e","921"
"France (FR)","24.03.2015 06:00 - 24.03.2015 07:00 (UTC)","210","n/e","n/e","6363","1938","313","n/e","n/e","n/e","839","","5793","2964","n/e","49276","n/e","n/e","219","276","n/e","831"
"France (FR)","24.03.2015 07:00 - 24.03.2015 08:00 (UTC)","209","n/e","n/e","6413","1899","312","n/e","n/e","n/e","969","","6103","3758","n/e","49518","n/e","n/e","641","278","n/e","774"
"France (FR)","24.03.2015 08:00 - 24.03.2015 09:00 (UTC)","210","n/e","n/e","6381","1891","311","n/e","n/e","n/e","1108","","6037","3830","n/e","49558","n/e","n/e","1129","276","n/e","640"
"France (FR)","24.03.2015 09:00 - 24.03.2015 10:00 (UTC)","210","n/e","n/e","6355","1826","312","n/e","n/e","n/e","1026","","6041","3353","n/e","49515","n/e","n/e","1510","273","n/e","618"
"France (FR)","24.03.2015 10:00 - 24.03.2015 11:00 (UTC)","209","n/e","n/e","6369","1901","312","n/e","n/e","n/e","711","","6006","3316","n/e","49444","n/e","n/e","1744","272","n/e","700"
"France (FR)","24.03.2015 11:00 - 24.03.2015 12:00 (UTC)","210","n/e","n/e","6335","1799","312","n/e","n/e","n/e","623","","5900","2516","n/e","49423","n/e","n/e","1847","278","n/e","692"
"France (FR)","24.03.2015 12:00 - 24.03.2015 13:00 (UTC)","210","n/e","n/e","6273","1903","312","n/e","n/e","n/e","429","","5708","2239","n/e","49416","n/e","n/e","1729","282","n/e","669"
"France (FR)","24.03.2015 13:00 - 24.03.2015 14:00 (UTC)","210","n/e","n/e","6212","1881","313","n/e","n/e","n/e","584","","5269","2411","n/e","49280","n/e","n/e","1436","283","n/e","725"
"France (FR)","24.03.2015 14:00 - 24.03.2015 15:00 (UTC)","210","n/e","n/e","6225","1855","312","n/e","n/e","n/e","387","","5067","1865","n/e","49225","n/e","n/e","1125","278","n/e","808"
"France (FR)","24.03.2015 15:00 - 24.03.2015 16:00 (UTC)","209","n/e","n/e","6175","1843","312","n/e","n/e","n/e","301","","5177","1917","n/e","49149","n/e","n/e","781","284","n/e","876"
"France (FR)","24.03.2015 16:00 - 24.03.2015 17:00 (UTC)","210","n/e","n/e","6165","1834","313","n/e","n/e","n/e","382","","5503","2792","n/e","49315","n/e","n/e","361","283","n/e","839"
"France (FR)","24.03.2015 17:00 - 24.03.2015 18:00 (UTC)","209","n/e","n/e","6265","1915","313","n/e","n/e","n/e","926","","6140","3652","n/e","49473","n/e","n/e","104","282","n/e","884"
"France (FR)","24.03.2015 18:00 - 24.03.2015 19:00 (UTC)","210","n/e","n/e","6365","2003","311","n/e","n/e","n/e","1289","","6516","5181","n/e","49531","n/e","n/e","30","280","n/e","1049"
"France (FR)","24.03.2015 19:00 - 24.03.2015 20:00 (UTC)","210","n/e","n/e","6222","1839","311","n/e","n/e","n/e","865","","6233","3841","n/e","49645","n/e","n/e","0","286","n/e","1307"
"France (FR)","24.03.2015 20:00 - 24.03.2015 21:00 (UTC)","210","n/e","n/e","6113","1738","312","n/e","n/e","n/e","","126","5945","1891","n/e","49695","n/e","n/e","0","286","n/e","1600"
"France (FR)","24.03.2015 21:00 - 24.03.2015 22:00 (UTC)","210","n/e","n/e","6063","1622","311","n/e","n/e","n/e","","157","5738","2186","n/e","49621","n/e","n/e","0","285","n/e","1646"
"France (FR)","24.03.2015 22:00 - 24.03.2015 23:00 (UTC)","210","n/e","n/e","5538","1511","312","n/e","n/e","n/e","106","","5487","2380","n/e","49814","n/e","n/e","0","285","n/e","1636"
"France (FR)","24.03.2015 23:00 - 25.03.2015 00:00 (UTC)","210","n/e","n/e","5009","1329","312","n/e","n/e","n/e","","136","4867","1189","n/e","49651","n/e","n/e","0","287","n/e","1681"
"France (FR)","25.03.2015 00:00 - 25.03.2015 01:00 (UTC)","210","n/e","n/e","4969","1382","311","n/e","n/e","n/e","","1826","4528","514","n/e","49573","n/e","n/e","0","285","n/e","1638"
"France (FR)","25.03.2015 01:00 - 25.03.2015 02:00 (UTC)","208","n/e","n/e","4676","1348","311","n/e","n/e","n/e","","2206","4299","857","n/e","49375","n/e","n/e","0","284","n/e","1565"
"France (FR)","25.03.2015 02:00 - 25.03.2015 03:00 (UTC)","210","n/e","n/e","4438","1342","311","n/e","n/e","n/e","","2904","4252","561","n/e","49117","n/e","n/e","0","283","n/e","1552"
"France (FR)","25.03.2015 03:00 - 25.03.2015 04:00 (UTC)","209","n/e","n/e","4643","1352","312","n/e","n/e","n/e","","2951","4255","375","n/e","49099","n/e","n/e","0","280","n/e","1632"
"France (FR)","25.03.2015 04:00 - 25.03.2015 05:00 (UTC)","210","n/e","n/e","5128","1426","312","n/e","n/e","n/e","","2474","4538","761","n/e","49443","n/e","n/e","0","282","n/e","1679"
"France (FR)","25.03.2015 05:00 - 25.03.2015 06:00 (UTC)","209","n/e","n/e","5979","1468","313","n/e","n/e","n/e","","305","5091","1987","n/e","49653","n/e","n/e","35","277","n/e","1679"
"France (FR)","25.03.2015 06:00 - 25.03.2015 07:00 (UTC)","210","n/e","n/e","6225","1561","314","n/e","n/e","n/e","827","","5566","3321","n/e","50126","n/e","n/e","191","279","n/e","1692"
"France (FR)","25.03.2015 07:00 - 25.03.2015 08:00 (UTC)","210","n/e","n/e","6254","1592","348","n/e","n/e","n/e","1221","","5875","4256","n/e","50258","n/e","n/e","606","279","n/e","1573"
"France (FR)","25.03.2015 08:00 - 25.03.2015 09:00 (UTC)","209","n/e","n/e","6260","1562","371","n/e","n/e","n/e","1319","","6207","4616","n/e","50278","n/e","n/e","1187","277","n/e","1516"
"France (FR)","25.03.2015 09:00 - 25.03.2015 10:00 (UTC)","210","n/e","n/e","6349","1537","479","n/e","n/e","n/e","1152","","6142","3979","n/e","50265","n/e","n/e","1701","270","n/e","1658"
"France (FR)","25.03.2015 10:00 - 25.03.2015 11:00 (UTC)","210","n/e","n/e","6273","1534","483","n/e","n/e","n/e","993","","6114","2927","n/e","50278","n/e","n/e","1989","260","n/e","1806"
"France (FR)","25.03.2015 11:00 - 25.03.2015 12:00 (UTC)","210","n/e","n/e","6177","1444","583","n/e","n/e","n/e","377","","5750","2812","n/e","50237","n/e","n/e","1971","248","n/e","1906"
"France (FR)","25.03.2015 12:00 - 25.03.2015 13:00 (UTC)","210","n/e","n/e","6123","1490","318","n/e","n/e","n/e","365","","5522","2768","n/e","50179","n/e","n/e","1882","249","n/e","2027"
"France (FR)","25.03.2015 13:00 - 25.03.2015 14:00 (UTC)","210","n/e","n/e","6090","1547","313","n/e","n/e","n/e","269","","5320","2409","n/e","50114","n/e","n/e","1759","265","n/e","2089"
"France (FR)","25.03.2015 14:00 - 25.03.2015 15:00 (UTC)","210","n/e","n/e","6079","1533","313","n/e","n/e","n/e","","10","5180","1414","n/e","50002","n/e","n/e","1544","278","n/e","2176"
"France (FR)","25.03.2015 15:00 - 25.03.2015 16:00 (UTC)","210","n/e","n/e","6143","1605","309","n/e","n/e","n/e","","30","5089","1099","n/e","50008","n/e","n/e","1184","279","n/e","2090"
"France (FR)","25.03.2015 16:00 - 25.03.2015 17:00 (UTC)","210","n/e","n/e","6136","1560","309","n/e","n/e","n/e","","322","5348","1255","n/e","49821","n/e","n/e","665","283","n/e","1868"
"France (FR)","25.03.2015 17:00 - 25.03.2015 18:00 (UTC)","208","n/e","n/e","6200","1596","313","n/e","n/e","n/e","315","","5885","2295","n/e","49987","n/e","n/e","191","283","n/e","1700"
"France (FR)","25.03.2015 18:00 - 25.03.2015 19:00 (UTC)","210","n/e","n/e","6233","1587","311","n/e","n/e","n/e","1223","","6356","3934","n/e","50048","n/e","n/e","45","283","n/e","1645"
"France (FR)","25.03.2015 19:00 - 25.03.2015 20:00 (UTC)","210","n/e","n/e","6214","1537","311","n/e","n/e","n/e","784","","6011","4013","n/e","49915","n/e","n/e","0","281","n/e","1662"
"France (FR)","25.03.2015 20:00 - 25.03.2015 21:00 (UTC)","210","n/e","n/e","6003","1348","311","n/e","n/e","n/e","14","","5644","2160","n/e","49579","n/e","n/e","0","284","n/e","1664"
"France (FR)","25.03.2015 21:00 - 25.03.2015 22:00 (UTC)","210","n/e","n/e","5899","1277","312","n/e","n/e","n/e","","34","5493","2162","n/e","49603","n/e","n/e","0","273","n/e","1551"
"France (FR)","25.03.2015 22:00 - 25.03.2015 23:00 (UTC)","210","n/e","n/e","6021","1361","312","n/e","n/e","n/e","670","","5491","2402","n/e","49798","n/e","n/e","0","274","n/e","1480"
"France (FR)","25.03.2015 23:00 - 26.03.2015 00:00 (UTC)","209","n/e","n/e","5522","1318","309","n/e","n/e","n/e","487","","5249","2260","n/e","49943","n/e","n/e","0","282","n/e","1478"
"France (FR)","26.03.2015 00:00 - 26.03.2015 01:00 (UTC)","210","n/e","n/e","5211","1226","309","n/e","n/e","n/e","","31","4662","1786","n/e","49807","n/e","n/e","0","289","n/e","1514"
"France (FR)","26.03.2015 01:00 - 26.03.2015 02:00 (UTC)","209","n/e","n/e","5117","1217","308","n/e","n/e","n/e","","458","4593","1453","n/e","49836","n/e","n/e","0","288","n/e","1563"
"France (FR)","26.03.2015 02:00 - 26.03.2015 03:00 (UTC)","209","n/e","n/e","4851","1227","304","n/e","n/e","n/e","","1795","4644","1209","n/e","49897","n/e","n/e","0","288","n/e","1711"
"France (FR)","26.03.2015 03:00 - 26.03.2015 04:00 (UTC)","209","n/e","n/e","4736","1219","305","n/e","n/e","n/e","","2459","4697","1128","n/e","49874","n/e","n/e","0","287","n/e","1909"
"France (FR)","26.03.2015 04:00 - 26.03.2015 05:00 (UTC)","210","n/e","n/e","5366","1211","303","n/e","n/e","n/e","","2448","4868","1365","n/e","49802","n/e","n/e","0","286","n/e","2265"
"France (FR)","26.03.2015 05:00 - 26.03.2015 06:00 (UTC)","208","n/e","n/e","6171","1098","302","n/e","n/e","n/e","","699","5397","1840","n/e","49821","n/e","n/e","45","282","n/e","2694"
"France (FR)","26.03.2015 06:00 - 26.03.2015 07:00 (UTC)","210","n/e","n/e","6543","755","319","n/e","n/e","n/e","911","","5937","2550","n/e","49858","n/e","n/e","333","280","n/e","3057"
"France (FR)","26.03.2015 07:00 - 26.03.2015 08:00 (UTC)","210","n/e","n/e","6557","701","498","n/e","n/e","n/e","1224","","6122","2846","n/e","49996","n/e","n/e","1020","279","n/e","3234"
"France (FR)","26.03.2015 08:00 - 26.03.2015 09:00 (UTC)","210","n/e","n/e","6462","751","655","n/e","n/e","n/e","1137","","6299","2946","n/e","50014","n/e","n/e","1719","266","n/e","3401"
"France (FR)","26.03.2015 09:00 - 26.03.2015 10:00 (UTC)","210","n/e","n/e","6594","767","655","n/e","n/e","n/e","1125","","6188","2877","n/e","49986","n/e","n/e","2170","266","n/e","3785"
"France (FR)","26.03.2015 10:00 - 26.03.2015 11:00 (UTC)","209","n/e","n/e","6511","793","654","n/e","n/e","n/e","990","","5907","2704","n/e","49843","n/e","n/e","2397","276","n/e","4340"
"France (FR)","26.03.2015 11:00 - 26.03.2015 12:00 (UTC)","210","n/e","n/e","6329","760","654","n/e","n/e","n/e","496","","5763","2163","n/e","49582","n/e","n/e","2413","280","n/e","4657"
"France (FR)","26.03.2015 12:00 - 26.03.2015 13:00 (UTC)","210","n/e","n/e","6051","768","770","n/e","n/e","n/e","406","","5515","2181","n/e","49700","n/e","n/e","2374","281","n/e","4663"
"France (FR)","26.03.2015 13:00 - 26.03.2015 14:00 (UTC)","210","n/e","n/e","5990","841","802","n/e","n/e","n/e","467","","5079","2391","n/e","49680","n/e","n/e","2110","280","n/e","4557"
"France (FR)","26.03.2015 14:00 - 26.03.2015 15:00 (UTC)","210","n/e","n/e","6152","883","802","n/e","n/e","n/e","287","","4936","2177","n/e","49461","n/e","n/e","1679","282","n/e","4318"
"France (FR)","26.03.2015 15:00 - 26.03.2015 16:00 (UTC)","210","n/e","n/e","6401","883","802","n/e","n/e","n/e","","471","5123","2568","n/e","49437","n/e","n/e","1136","282","n/e","3863"
"France (FR)","26.03.2015 16:00 - 26.03.2015 17:00 (UTC)","208","n/e","n/e","6362","939","802","n/e","n/e","n/e","","304","5564","2570","n/e","49334","n/e","n/e","557","286","n/e","3430"
"France (FR)","26.03.2015 17:00 - 26.03.2015 18:00 (UTC)","207","n/e","n/e","6321","977","739","n/e","n/e","n/e","414","","6207","2412","n/e","49084","n/e","n/e","149","287","n/e","3008"
"France (FR)","26.03.2015 18:00 - 26.03.2015 19:00 (UTC)","206","n/e","n/e","6523","1049","759","n/e","n/e","n/e","1384","","6687","4210","n/e","49317","n/e","n/e","35","289","n/e","2707"
"France (FR)","26.03.2015 19:00 - 26.03.2015 20:00 (UTC)","207","n/e","n/e","6513","1053","811","n/e","n/e","n/e","1154","","6654","4058","n/e","49320","n/e","n/e","0","289","n/e","2630"
"France (FR)","26.03.2015 20:00 - 26.03.2015 21:00 (UTC)","207","n/e","n/e","6395","988","767","n/e","n/e","n/e","219","","5943","2341","n/e","48963","n/e","n/e","0","289","n/e","2545"
"France (FR)","26.03.2015 21:00 - 26.03.2015 22:00 (UTC)","205","n/e","n/e","6270","941","724","n/e","n/e","n/e","52","","5754","1851","n/e","48908","n/e","n/e","0","289","n/e","2641"
"France (FR)","26.03.2015 22:00 - 26.03.2015 23:00 (UTC)","204","n/e","n/e","6087","842","571","n/e","n/e","n/e","304","","5541","2150","n/e","49218","n/e","n/e","0","288","n/e","2769"
"France (FR)","26.03.2015 23:00 - 27.03.2015 00:00 (UTC)","205","n/e","n/e","5407","707","271","n/e","n/e","n/e","","229","5035","1509","n/e","48905","n/e","n/e","0","289","n/e","2746"
"France (FR)","27.03.2015 00:00 - 27.03.2015 01:00 (UTC)","204","n/e","n/e","5385","718","273","n/e","n/e","n/e","","1477","4466","1073","n/e","48909","n/e","n/e","0","289","n/e","2753"
"France (FR)","27.03.2015 01:00 - 27.03.2015 02:00 (UTC)","205","n/e","n/e","5108","712","272","n/e","n/e","n/e","","1990","4178","1129","n/e","48705","n/e","n/e","0","292","n/e","2708"
"France (FR)","27.03.2015 02:00 - 27.03.2015 03:00 (UTC)","204","n/e","n/e","4686","703","272","n/e","n/e","n/e","","3050","4085","914","n/e","48325","n/e","n/e","0","289","n/e","2605"
"France (FR)","27.03.2015 03:00 - 27.03.2015 04:00 (UTC)","205","n/e","n/e","4627","700","274","n/e","n/e","n/e","","3014","4221","802","n/e","48616","n/e","n/e","0","287","n/e","2492"
"France (FR)","27.03.2015 04:00 - 27.03.2015 05:00 (UTC)","199","n/e","n/e","5071","714","273","n/e","n/e","n/e","","2489","4648","1184","n/e","48928","n/e","n/e","0","284","n/e","2304"
"France (FR)","27.03.2015 05:00 - 27.03.2015 06:00 (UTC)","189","n/e","n/e","6037","714","273","n/e","n/e","n/e","","153","5273","1739","n/e","48998","n/e","n/e","50","281","n/e","2112"
"France (FR)","27.03.2015 06:00 - 27.03.2015 07:00 (UTC)","190","n/e","n/e","6334","703","274","n/e","n/e","n/e","1549","","6004","3469","n/e","49108","n/e","n/e","347","281","n/e","2048"
