"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Ireland (IE)","03.01.2020 12:30 - 03.01.2020 13:00 (UTC)","n/e","n/e","n/e","967","0","431","n/e","275","n/e","10","0","169","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","855"
"Ireland (IE)","03.01.2020 13:00 - 03.01.2020 13:30 (UTC)","n/e","n/e","n/e","944","0","422","n/e","271","n/e","10","0","163","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1003"
"Ireland (IE)","03.01.2020 13:30 - 03.01.2020 14:00 (UTC)","n/e","n/e","n/e","968","0","399","n/e","275","n/e","10","0","153","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1039"
"Ireland (IE)","03.01.2020 14:00 - 03.01.2020 14:30 (UTC)","n/e","n/e","n/e","974","0","345","n/e","275","n/e","10","0","158","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1111"
"Ireland (IE)","03.01.2020 14:30 - 03.01.2020 15:00 (UTC)","n/e","n/e","n/e","954","0","348","n/e","272","n/e","10","0","161","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1194"
"Ireland (IE)","03.01.2020 15:00 - 03.01.2020 15:30 (UTC)","n/e","n/e","n/e","996","0","343","n/e","281","n/e","13","0","166","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1117"
"Ireland (IE)","03.01.2020 15:30 - 03.01.2020 16:00 (UTC)","n/e","n/e","n/e","1031","0","427","n/e","279","n/e","14","0","169","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1117"
"Ireland (IE)","03.01.2020 16:00 - 03.01.2020 16:30 (UTC)","n/e","n/e","n/e","1026","0","440","n/e","277","n/e","15","0","159","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1055"
"Ireland (IE)","03.01.2020 16:30 - 03.01.2020 17:00 (UTC)","n/e","n/e","n/e","1042","0","451","n/e","280","n/e","63","0","161","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1166"
"Ireland (IE)","03.01.2020 17:00 - 03.01.2020 17:30 (UTC)","n/e","n/e","n/e","1034","0","442","n/e","291","n/e","157","0","162","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1140"
"Ireland (IE)","03.01.2020 17:30 - 03.01.2020 18:00 (UTC)","n/e","n/e","n/e","1016","0","412","n/e","297","n/e","151","0","174","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1121"
"Ireland (IE)","03.01.2020 18:00 - 03.01.2020 18:30 (UTC)","n/e","n/e","n/e","1021","0","417","n/e","298","n/e","152","0","179","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1118"
"Ireland (IE)","03.01.2020 18:30 - 03.01.2020 19:00 (UTC)","n/e","n/e","n/e","1006","0","428","n/e","295","n/e","123","0","177","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1170"
"Ireland (IE)","03.01.2020 19:00 - 03.01.2020 19:30 (UTC)","n/e","n/e","n/e","984","0","427","n/e","279","n/e","89","0","181","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1236"
"Ireland (IE)","03.01.2020 19:30 - 03.01.2020 20:00 (UTC)","n/e","n/e","n/e","999","0","422","n/e","270","n/e","57","0","176","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1219"
"Ireland (IE)","03.01.2020 20:00 - 03.01.2020 20:30 (UTC)","n/e","n/e","n/e","1038","0","440","n/e","278","n/e","20","0","179","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1217"
"Ireland (IE)","03.01.2020 20:30 - 03.01.2020 21:00 (UTC)","n/e","n/e","n/e","997","0","428","n/e","273","n/e","20","0","176","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1275"
"Ireland (IE)","03.01.2020 21:00 - 03.01.2020 21:30 (UTC)","n/e","n/e","n/e","772","0","425","n/e","271","n/e","20","0","175","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1229"
"Ireland (IE)","03.01.2020 21:30 - 03.01.2020 22:00 (UTC)","n/e","n/e","n/e","521","0","363","n/e","272","n/e","20","0","178","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1353"
"Ireland (IE)","03.01.2020 22:00 - 03.01.2020 22:30 (UTC)","n/e","n/e","n/e","542","0","269","n/e","280","n/e","23","0","172","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1388"
"Ireland (IE)","03.01.2020 22:30 - 03.01.2020 23:00 (UTC)","n/e","n/e","n/e","530","0","260","n/e","277","n/e","60","0","138","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1443"
"Ireland (IE)","03.01.2020 23:00 - 03.01.2020 23:30 (UTC)","n/e","n/e","n/e","469","0","246","n/e","272","n/e","58","0","136","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1518"
"Ireland (IE)","03.01.2020 23:30 - 04.01.2020 00:00 (UTC)","n/e","n/e","n/e","362","0","194","n/e","276","n/e","19","0","138","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1544"
"Ireland (IE)","04.01.2020 00:00 - 04.01.2020 00:30 (UTC)","n/e","n/e","n/e","333","0","172","n/e","268","n/e","15","0","129","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1431"
"Ireland (IE)","04.01.2020 00:30 - 04.01.2020 01:00 (UTC)","n/e","n/e","n/e","340","0","209","n/e","263","n/e","0","75","135","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1358"
"Ireland (IE)","04.01.2020 01:00 - 04.01.2020 01:30 (UTC)","n/e","n/e","n/e","303","0","220","n/e","175","n/e","0","74","139","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1461"
"Ireland (IE)","04.01.2020 01:30 - 04.01.2020 02:00 (UTC)","n/e","n/e","n/e","272","0","195","n/e","175","n/e","0","75","134","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1475"
"Ireland (IE)","04.01.2020 02:00 - 04.01.2020 02:30 (UTC)","n/e","n/e","n/e","325","0","209","n/e","132","n/e","0","148","135","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1400"
"Ireland (IE)","04.01.2020 02:30 - 04.01.2020 03:00 (UTC)","n/e","n/e","n/e","268","0","189","n/e","132","n/e","0","298","133","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1444"
"Ireland (IE)","04.01.2020 03:00 - 04.01.2020 03:30 (UTC)","n/e","n/e","n/e","285","0","207","n/e","133","n/e","0","295","135","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1319"
"Ireland (IE)","04.01.2020 03:30 - 04.01.2020 04:00 (UTC)","n/e","n/e","n/e","277","0","198","n/e","133","n/e","0","294","134","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1345"
"Ireland (IE)","04.01.2020 04:00 - 04.01.2020 04:30 (UTC)","n/e","n/e","n/e","261","0","186","n/e","133","n/e","0","293","131","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1405"
"Ireland (IE)","04.01.2020 04:30 - 04.01.2020 05:00 (UTC)","n/e","n/e","n/e","290","0","212","n/e","131","n/e","0","288","136","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1306"
"Ireland (IE)","04.01.2020 05:00 - 04.01.2020 05:30 (UTC)","n/e","n/e","n/e","296","0","215","n/e","132","n/e","0","286","137","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1259"
"Ireland (IE)","04.01.2020 05:30 - 04.01.2020 06:00 (UTC)","n/e","n/e","n/e","296","0","217","n/e","135","n/e","0","214","137","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1427"
"Ireland (IE)","04.01.2020 06:00 - 04.01.2020 06:30 (UTC)","n/e","n/e","n/e","304","0","274","n/e","197","n/e","0","213","139","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1384"
"Ireland (IE)","04.01.2020 06:30 - 04.01.2020 07:00 (UTC)","n/e","n/e","n/e","305","0","306","n/e","206","n/e","0","144","140","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1282"
"Ireland (IE)","04.01.2020 07:00 - 04.01.2020 07:30 (UTC)","n/e","n/e","n/e","260","0","236","n/e","206","n/e","14","0","123","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1353"
"Ireland (IE)","04.01.2020 07:30 - 04.01.2020 08:00 (UTC)","n/e","n/e","n/e","364","0","193","n/e","222","n/e","14","0","127","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1261"
"Ireland (IE)","04.01.2020 08:00 - 04.01.2020 08:30 (UTC)","n/e","n/e","n/e","426","0","254","n/e","278","n/e","15","0","128","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1148"
"Ireland (IE)","04.01.2020 08:30 - 04.01.2020 09:00 (UTC)","n/e","n/e","n/e","571","0","362","n/e","280","n/e","20","0","147","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1096"
"Ireland (IE)","04.01.2020 09:00 - 04.01.2020 09:30 (UTC)","n/e","n/e","n/e","612","0","392","n/e","279","n/e","21","0","149","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1040"
"Ireland (IE)","04.01.2020 09:30 - 04.01.2020 10:00 (UTC)","n/e","n/e","n/e","611","0","446","n/e","278","n/e","17","0","148","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1055"
"Ireland (IE)","04.01.2020 10:00 - 04.01.2020 10:30 (UTC)","n/e","n/e","n/e","615","0","454","n/e","279","n/e","19","0","150","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","950"
"Ireland (IE)","04.01.2020 10:30 - 04.01.2020 11:00 (UTC)","n/e","n/e","n/e","609","0","447","n/e","278","n/e","16","0","141","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","890"
"Ireland (IE)","04.01.2020 11:00 - 04.01.2020 11:30 (UTC)","n/e","n/e","n/e","611","0","438","n/e","279","n/e","18","0","141","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","886"
"Ireland (IE)","04.01.2020 11:30 - 04.01.2020 12:00 (UTC)","n/e","n/e","n/e","607","0","425","n/e","296","n/e","16","0","141","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","963"
"Ireland (IE)","04.01.2020 12:00 - 04.01.2020 12:30 (UTC)","n/e","n/e","n/e","595","0","413","n/e","295","n/e","15","0","139","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1013"
"Ireland (IE)","04.01.2020 12:30 - 04.01.2020 13:00 (UTC)","n/e","n/e","n/e","602","0","423","n/e","276","n/e","15","0","162","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1066"
"Ireland (IE)","04.01.2020 13:00 - 04.01.2020 13:30 (UTC)","n/e","n/e","n/e","602","0","419","n/e","277","n/e","16","0","167","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1088"
"Ireland (IE)","04.01.2020 13:30 - 04.01.2020 14:00 (UTC)","n/e","n/e","n/e","595","0","436","n/e","273","n/e","15","0","160","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1090"
"Ireland (IE)","04.01.2020 14:00 - 04.01.2020 14:30 (UTC)","n/e","n/e","n/e","601","0","441","n/e","277","n/e","15","0","171","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1148"
"Ireland (IE)","04.01.2020 14:30 - 04.01.2020 15:00 (UTC)","n/e","n/e","n/e","603","0","448","n/e","278","n/e","17","0","168","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1170"
"Ireland (IE)","04.01.2020 15:00 - 04.01.2020 15:30 (UTC)","n/e","n/e","n/e","582","0","423","n/e","268","n/e","20","0","160","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1210"
"Ireland (IE)","04.01.2020 15:30 - 04.01.2020 16:00 (UTC)","n/e","n/e","n/e","635","0","369","n/e","269","n/e","20","0","162","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1295"
"Ireland (IE)","04.01.2020 16:00 - 04.01.2020 16:30 (UTC)","n/e","n/e","n/e","686","0","321","n/e","272","n/e","59","0","165","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1322"
"Ireland (IE)","04.01.2020 16:30 - 04.01.2020 17:00 (UTC)","n/e","n/e","n/e","731","0","332","n/e","276","n/e","139","0","167","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1349"
"Ireland (IE)","04.01.2020 17:00 - 04.01.2020 17:30 (UTC)","n/e","n/e","n/e","900","0","336","n/e","301","n/e","206","0","182","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1439"
"Ireland (IE)","04.01.2020 17:30 - 04.01.2020 18:00 (UTC)","n/e","n/e","n/e","1017","0","387","n/e","300","n/e","202","0","181","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1443"
"Ireland (IE)","04.01.2020 18:00 - 04.01.2020 18:30 (UTC)","n/e","n/e","n/e","1001","0","300","n/e","295","n/e","197","0","172","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1466"
"Ireland (IE)","04.01.2020 18:30 - 04.01.2020 19:00 (UTC)","n/e","n/e","n/e","995","0","215","n/e","294","n/e","150","0","164","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1508"
"Ireland (IE)","04.01.2020 19:00 - 04.01.2020 19:30 (UTC)","n/e","n/e","n/e","909","0","165","n/e","290","n/e","150","0","166","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1558"
"Ireland (IE)","04.01.2020 19:30 - 04.01.2020 20:00 (UTC)","n/e","n/e","n/e","896","0","165","n/e","270","n/e","58","0","165","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1618"
"Ireland (IE)","04.01.2020 20:00 - 04.01.2020 20:30 (UTC)","n/e","n/e","n/e","836","0","164","n/e","270","n/e","59","0","164","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1668"
"Ireland (IE)","04.01.2020 20:30 - 04.01.2020 21:00 (UTC)","n/e","n/e","n/e","876","0","178","n/e","279","n/e","29","0","169","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1688"
"Ireland (IE)","04.01.2020 21:00 - 04.01.2020 21:30 (UTC)","n/e","n/e","n/e","1004","0","184","n/e","281","n/e","30","0","170","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1691"
"Ireland (IE)","04.01.2020 21:30 - 04.01.2020 22:00 (UTC)","n/e","n/e","n/e","1005","0","171","n/e","278","n/e","27","0","167","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1785"
"Ireland (IE)","04.01.2020 22:00 - 04.01.2020 22:30 (UTC)","n/e","n/e","n/e","764","0","231","n/e","280","n/e","24","0","140","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1795"
"Ireland (IE)","04.01.2020 22:30 - 04.01.2020 23:00 (UTC)","n/e","n/e","n/e","589","0","277","n/e","275","n/e","19","0","124","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1869"
"Ireland (IE)","04.01.2020 23:00 - 04.01.2020 23:30 (UTC)","n/e","n/e","n/e","500","0","182","n/e","247","n/e","31","0","128","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1878"
"Ireland (IE)","04.01.2020 23:30 - 05.01.2020 00:00 (UTC)","n/e","n/e","n/e","371","0","165","n/e","231","n/e","18","0","122","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1876"
"Ireland (IE)","05.01.2020 00:00 - 05.01.2020 00:30 (UTC)","n/e","n/e","n/e","279","0","174","n/e","180","n/e","0","81","101","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1909"
"Ireland (IE)","05.01.2020 00:30 - 05.01.2020 01:00 (UTC)","n/e","n/e","n/e","428","0","165","n/e","159","n/e","0","228","94","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1916"
"Ireland (IE)","05.01.2020 01:00 - 05.01.2020 01:30 (UTC)","n/e","n/e","n/e","408","0","174","n/e","138","n/e","0","225","97","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1870"
"Ireland (IE)","05.01.2020 01:30 - 05.01.2020 02:00 (UTC)","n/e","n/e","n/e","348","0","181","n/e","135","n/e","0","223","101","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1969"
"Ireland (IE)","05.01.2020 02:00 - 05.01.2020 02:30 (UTC)","n/e","n/e","n/e","368","0","181","n/e","134","n/e","0","222","99","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1883"
"Ireland (IE)","05.01.2020 02:30 - 05.01.2020 03:00 (UTC)","n/e","n/e","n/e","321","0","176","n/e","135","n/e","0","222","98","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1934"
"Ireland (IE)","05.01.2020 03:00 - 05.01.2020 03:30 (UTC)","n/e","n/e","n/e","285","0","169","n/e","136","n/e","0","221","97","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1961"
"Ireland (IE)","05.01.2020 03:30 - 05.01.2020 04:00 (UTC)","n/e","n/e","n/e","294","0","179","n/e","136","n/e","0","220","99","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1859"
"Ireland (IE)","05.01.2020 04:00 - 05.01.2020 04:30 (UTC)","n/e","n/e","n/e","291","0","177","n/e","136","n/e","0","219","98","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1781"
"Ireland (IE)","05.01.2020 04:30 - 05.01.2020 05:00 (UTC)","n/e","n/e","n/e","294","0","174","n/e","135","n/e","0","218","98","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1743"
"Ireland (IE)","05.01.2020 05:00 - 05.01.2020 05:30 (UTC)","n/e","n/e","n/e","285","0","170","n/e","136","n/e","0","217","97","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1799"
"Ireland (IE)","05.01.2020 05:30 - 05.01.2020 06:00 (UTC)","n/e","n/e","n/e","284","0","168","n/e","136","n/e","0","216","97","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1839"
"Ireland (IE)","05.01.2020 06:00 - 05.01.2020 06:30 (UTC)","n/e","n/e","n/e","282","0","167","n/e","135","n/e","0","216","97","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1850"
"Ireland (IE)","05.01.2020 06:30 - 05.01.2020 07:00 (UTC)","n/e","n/e","n/e","287","0","165","n/e","135","n/e","0","214","97","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1837"
"Ireland (IE)","05.01.2020 07:00 - 05.01.2020 07:30 (UTC)","n/e","n/e","n/e","279","0","164","n/e","135","n/e","0","141","97","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1844"
"Ireland (IE)","05.01.2020 07:30 - 05.01.2020 08:00 (UTC)","n/e","n/e","n/e","278","0","165","n/e","135","n/e","0","71","97","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1790"
"Ireland (IE)","05.01.2020 08:00 - 05.01.2020 08:30 (UTC)","n/e","n/e","n/e","272","0","165","n/e","135","n/e","16","0","96","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1815"
"Ireland (IE)","05.01.2020 08:30 - 05.01.2020 09:00 (UTC)","n/e","n/e","n/e","288","0","171","n/e","135","n/e","18","0","97","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1826"
"Ireland (IE)","05.01.2020 09:00 - 05.01.2020 09:30 (UTC)","n/e","n/e","n/e","280","0","166","n/e","136","n/e","15","0","96","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1961"
"Ireland (IE)","05.01.2020 09:30 - 05.01.2020 10:00 (UTC)","n/e","n/e","n/e","290","0","173","n/e","136","n/e","19","0","98","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2102"
"Ireland (IE)","05.01.2020 10:00 - 05.01.2020 10:30 (UTC)","n/e","n/e","n/e","274","0","164","n/e","136","n/e","16","0","96","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2169"
"Ireland (IE)","05.01.2020 10:30 - 05.01.2020 11:00 (UTC)","n/e","n/e","n/e","299","0","180","n/e","136","n/e","22","0","143","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2174"
"Ireland (IE)","05.01.2020 11:00 - 05.01.2020 11:30 (UTC)","n/e","n/e","n/e","294","0","177","n/e","136","n/e","21","0","142","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2235"
"Ireland (IE)","05.01.2020 11:30 - 05.01.2020 12:00 (UTC)","n/e","n/e","n/e","285","0","171","n/e","136","n/e","19","0","131","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2254"
"Ireland (IE)","05.01.2020 12:00 - 05.01.2020 12:30 (UTC)","n/e","n/e","n/e","333","0","172","n/e","194","n/e","19","0","133","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2208"
"Ireland (IE)","05.01.2020 12:30 - 05.01.2020 13:00 (UTC)","n/e","n/e","n/e","339","0","178","n/e","195","n/e","22","0","134","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2292"
"Ireland (IE)","05.01.2020 13:00 - 05.01.2020 13:30 (UTC)","n/e","n/e","n/e","415","0","180","n/e","236","n/e","29","0","141","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2231"
"Ireland (IE)","05.01.2020 13:30 - 05.01.2020 14:00 (UTC)","n/e","n/e","n/e","511","0","170","n/e","234","n/e","24","0","143","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2189"
"Ireland (IE)","05.01.2020 14:00 - 05.01.2020 14:30 (UTC)","n/e","n/e","n/e","512","0","176","n/e","266","n/e","27","0","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2224"
"Ireland (IE)","05.01.2020 14:30 - 05.01.2020 15:00 (UTC)","n/e","n/e","n/e","523","0","165","n/e","270","n/e","20","0","143","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2247"
"Ireland (IE)","05.01.2020 15:00 - 05.01.2020 15:30 (UTC)","n/e","n/e","n/e","443","0","164","n/e","271","n/e","20","0","146","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2238"
"Ireland (IE)","05.01.2020 15:30 - 05.01.2020 16:00 (UTC)","n/e","n/e","n/e","494","0","178","n/e","278","n/e","23","0","146","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2218"
"Ireland (IE)","05.01.2020 16:00 - 05.01.2020 16:30 (UTC)","n/e","n/e","n/e","452","0","165","n/e","272","n/e","21","0","143","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2380"
"Ireland (IE)","05.01.2020 16:30 - 05.01.2020 17:00 (UTC)","n/e","n/e","n/e","556","0","169","n/e","273","n/e","151","0","143","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2313"
"Ireland (IE)","05.01.2020 17:00 - 05.01.2020 17:30 (UTC)","n/e","n/e","n/e","566","0","180","n/e","302","n/e","198","0","146","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2436"
"Ireland (IE)","05.01.2020 17:30 - 05.01.2020 18:00 (UTC)","n/e","n/e","n/e","558","0","174","n/e","299","n/e","154","0","145","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2480"
"Ireland (IE)","05.01.2020 18:00 - 05.01.2020 18:30 (UTC)","n/e","n/e","n/e","526","0","183","n/e","292","n/e","160","0","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2590"
"Ireland (IE)","05.01.2020 18:30 - 05.01.2020 19:00 (UTC)","n/e","n/e","n/e","470","0","172","n/e","269","n/e","87","0","139","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2651"
"Ireland (IE)","05.01.2020 19:00 - 05.01.2020 19:30 (UTC)","n/e","n/e","n/e","453","0","188","n/e","246","n/e","76","0","140","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2597"
"Ireland (IE)","05.01.2020 19:30 - 05.01.2020 20:00 (UTC)","n/e","n/e","n/e","466","0","176","n/e","251","n/e","20","0","139","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2679"
"Ireland (IE)","05.01.2020 20:00 - 05.01.2020 20:30 (UTC)","n/e","n/e","n/e","354","0","164","n/e","247","n/e","58","0","136","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2725"
"Ireland (IE)","05.01.2020 20:30 - 05.01.2020 21:00 (UTC)","n/e","n/e","n/e","306","0","188","n/e","209","n/e","69","0","141","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2732"
"Ireland (IE)","05.01.2020 21:00 - 05.01.2020 21:30 (UTC)","n/e","n/e","n/e","276","0","181","n/e","205","n/e","67","0","139","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2651"
"Ireland (IE)","05.01.2020 21:30 - 05.01.2020 22:00 (UTC)","n/e","n/e","n/e","284","0","184","n/e","164","n/e","64","0","141","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2538"
"Ireland (IE)","05.01.2020 22:00 - 05.01.2020 22:30 (UTC)","n/e","n/e","n/e","261","0","165","n/e","158","n/e","61","0","111","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2431"
"Ireland (IE)","05.01.2020 22:30 - 05.01.2020 23:00 (UTC)","n/e","n/e","n/e","292","0","172","n/e","139","n/e","27","0","113","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2215"
"Ireland (IE)","05.01.2020 23:00 - 05.01.2020 23:30 (UTC)","n/e","n/e","n/e","293","0","174","n/e","139","n/e","28","0","99","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2094"
"Ireland (IE)","05.01.2020 23:30 - 06.01.2020 00:00 (UTC)","n/e","n/e","n/e","292","0","172","n/e","138","n/e","23","0","99","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2108"
"Ireland (IE)","06.01.2020 00:00 - 06.01.2020 00:30 (UTC)","n/e","n/e","n/e","270","0","165","n/e","138","n/e","14","0","92","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2062"
"Ireland (IE)","06.01.2020 00:30 - 06.01.2020 01:00 (UTC)","n/e","n/e","n/e","269","0","165","n/e","138","n/e","0","151","92","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2046"
"Ireland (IE)","06.01.2020 01:00 - 06.01.2020 01:30 (UTC)","n/e","n/e","n/e","270","0","165","n/e","138","n/e","0","226","92","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2063"
"Ireland (IE)","06.01.2020 01:30 - 06.01.2020 02:00 (UTC)","n/e","n/e","n/e","265","0","164","n/e","139","n/e","0","226","91","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2038"
"Ireland (IE)","06.01.2020 02:00 - 06.01.2020 02:30 (UTC)","n/e","n/e","n/e","260","0","165","n/e","138","n/e","0","225","90","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2011"
"Ireland (IE)","06.01.2020 02:30 - 06.01.2020 03:00 (UTC)","n/e","n/e","n/e","281","0","168","n/e","139","n/e","0","297","94","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2035"
