"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|IT-North","06.01.2018 06:00 - 06.01.2018 07:00 (UTC)","147","n/e","n/e","2302","577","0","n/e","n/e","n/e","","18","977","67","n/e","n/e","3501","n/e","0","37","n/e","4"
"BZN|IT-North","06.01.2018 07:00 - 06.01.2018 08:00 (UTC)","146","n/e","n/e","2103","582","0","n/e","n/e","n/e","","18","1296","114","n/e","n/e","3590","n/e","26","40","n/e","4"
"BZN|IT-North","06.01.2018 08:00 - 06.01.2018 09:00 (UTC)","146","n/e","n/e","2487","610","0","n/e","n/e","n/e","","16","1256","96","n/e","n/e","4221","n/e","208","40","n/e","5"
"BZN|IT-North","06.01.2018 09:00 - 06.01.2018 10:00 (UTC)","147","n/e","n/e","2666","745","0","n/e","n/e","n/e","225","","1497","199","n/e","n/e","4938","n/e","627","41","n/e","5"
"BZN|IT-North","06.01.2018 10:00 - 06.01.2018 11:00 (UTC)","147","n/e","n/e","2778","800","0","n/e","n/e","n/e","38","","1119","410","n/e","n/e","5216","n/e","794","40","n/e","5"
"BZN|IT-North","06.01.2018 11:00 - 06.01.2018 12:00 (UTC)","147","n/e","n/e","2691","788","0","n/e","n/e","n/e","","105","1074","475","n/e","n/e","4921","n/e","770","41","n/e","4"
"BZN|IT-North","06.01.2018 12:00 - 06.01.2018 13:00 (UTC)","147","n/e","n/e","2616","679","0","n/e","n/e","n/e","","104","1027","267","n/e","n/e","4301","n/e","505","41","n/e","4"
"BZN|IT-North","06.01.2018 13:00 - 06.01.2018 14:00 (UTC)","148","n/e","n/e","2710","645","0","n/e","n/e","n/e","","13","1011","179","n/e","n/e","4594","n/e","287","41","n/e","6"
"BZN|IT-North","06.01.2018 14:00 - 06.01.2018 15:00 (UTC)","146","n/e","n/e","2719","759","0","n/e","n/e","n/e","523","","1377","300","n/e","n/e","4961","n/e","117","42","n/e","5"
"BZN|IT-North","06.01.2018 15:00 - 06.01.2018 16:00 (UTC)","143","n/e","n/e","2661","806","0","n/e","n/e","n/e","890","","1856","535","n/e","n/e","5178","n/e","9","43","n/e","7"
"BZN|IT-North","06.01.2018 16:00 - 06.01.2018 17:00 (UTC)","145","n/e","n/e","2800","812","0","n/e","n/e","n/e","1062","","2611","601","n/e","n/e","5224","n/e","0","42","n/e","5"
"BZN|IT-North","06.01.2018 17:00 - 06.01.2018 18:00 (UTC)","146","n/e","n/e","2655","806","0","n/e","n/e","n/e","727","","2656","435","n/e","n/e","4836","n/e","0","42","n/e","6"
"BZN|IT-North","06.01.2018 18:00 - 06.01.2018 19:00 (UTC)","146","n/e","n/e","2737","815","0","n/e","n/e","n/e","662","","2499","456","n/e","n/e","4743","n/e","0","39","n/e","5"
"BZN|IT-North","06.01.2018 19:00 - 06.01.2018 20:00 (UTC)","147","n/e","n/e","2548","811","0","n/e","n/e","n/e","148","","2181","327","n/e","n/e","4254","n/e","0","43","n/e","5"
"BZN|IT-North","06.01.2018 20:00 - 06.01.2018 21:00 (UTC)","147","n/e","n/e","2589","793","0","n/e","n/e","n/e","319","","1308","196","n/e","n/e","4153","n/e","0","42","n/e","5"
"BZN|IT-North","06.01.2018 21:00 - 06.01.2018 22:00 (UTC)","147","n/e","n/e","2437","663","0","n/e","n/e","n/e","","24","1017","67","n/e","n/e","3892","n/e","0","46","n/e","6"
"BZN|IT-North","06.01.2018 22:00 - 06.01.2018 23:00 (UTC)","146","n/e","n/e","2191","600","0","n/e","n/e","n/e","","21","969","66","n/e","n/e","3381","n/e","0","41","n/e","7"
"BZN|IT-North","06.01.2018 23:00 - 07.01.2018 00:00 (UTC)","143","n/e","n/e","1997","578","0","n/e","n/e","n/e","","213","902","59","n/e","n/e","3755","n/e","0","41","n/e","8"
"BZN|IT-North","07.01.2018 00:00 - 07.01.2018 01:00 (UTC)","143","n/e","n/e","1968","562","0","n/e","n/e","n/e","","825","837","55","n/e","n/e","3018","n/e","0","42","n/e","8"
"BZN|IT-North","07.01.2018 01:00 - 07.01.2018 02:00 (UTC)","144","n/e","n/e","1884","540","0","n/e","n/e","n/e","","1396","808","42","n/e","n/e","2875","n/e","0","44","n/e","9"
"BZN|IT-North","07.01.2018 02:00 - 07.01.2018 03:00 (UTC)","144","n/e","n/e","1759","528","0","n/e","n/e","n/e","","1562","806","41","n/e","n/e","2923","n/e","0","43","n/e","8"
"BZN|IT-North","07.01.2018 03:00 - 07.01.2018 04:00 (UTC)","145","n/e","n/e","1706","524","0","n/e","n/e","n/e","","1612","805","43","n/e","n/e","2880","n/e","0","42","n/e","7"
"BZN|IT-North","07.01.2018 04:00 - 07.01.2018 05:00 (UTC)","145","n/e","n/e","1780","524","0","n/e","n/e","n/e","","1641","871","46","n/e","n/e","2958","n/e","0","43","n/e","8"
"BZN|IT-North","07.01.2018 05:00 - 07.01.2018 06:00 (UTC)","142","n/e","n/e","1948","532","0","n/e","n/e","n/e","","1256","909","79","n/e","n/e","2937","n/e","0","40","n/e","11"
"BZN|IT-North","07.01.2018 06:00 - 07.01.2018 07:00 (UTC)","146","n/e","n/e","1960","575","0","n/e","n/e","n/e","","246","954","62","n/e","n/e","2906","n/e","0","36","n/e","9"
"BZN|IT-North","07.01.2018 07:00 - 07.01.2018 08:00 (UTC)","145","n/e","n/e","1885","583","0","n/e","n/e","n/e","","246","1072","96","n/e","n/e","3092","n/e","4","36","n/e","8"
"BZN|IT-North","07.01.2018 08:00 - 07.01.2018 09:00 (UTC)","144","n/e","n/e","2024","609","0","n/e","n/e","n/e","","145","1219","70","n/e","n/e","3761","n/e","69","41","n/e","7"
"BZN|IT-North","07.01.2018 09:00 - 07.01.2018 10:00 (UTC)","145","n/e","n/e","2304","736","0","n/e","n/e","n/e","","46","1685","178","n/e","n/e","4745","n/e","206","40","n/e","8"
"BZN|IT-North","07.01.2018 10:00 - 07.01.2018 11:00 (UTC)","144","n/e","n/e","2303","766","0","n/e","n/e","n/e","","26","1619","204","n/e","n/e","4790","n/e","296","38","n/e","9"
"BZN|IT-North","07.01.2018 11:00 - 07.01.2018 12:00 (UTC)","142","n/e","n/e","2388","777","0","n/e","n/e","n/e","","26","1047","289","n/e","n/e","5123","n/e","243","38","n/e","8"
"BZN|IT-North","07.01.2018 12:00 - 07.01.2018 13:00 (UTC)","135","n/e","n/e","2302","653","0","n/e","n/e","n/e","","25","986","241","n/e","n/e","4964","n/e","166","36","n/e","6"
"BZN|IT-North","07.01.2018 13:00 - 07.01.2018 14:00 (UTC)","136","n/e","n/e","2249","591","0","n/e","n/e","n/e","67","","1002","93","n/e","n/e","4986","n/e","83","36","n/e","10"
"BZN|IT-North","07.01.2018 14:00 - 07.01.2018 15:00 (UTC)","136","n/e","n/e","2302","609","0","n/e","n/e","n/e","99","","1083","139","n/e","n/e","4893","n/e","26","37","n/e","9"
"BZN|IT-North","07.01.2018 15:00 - 07.01.2018 16:00 (UTC)","136","n/e","n/e","2318","766","0","n/e","n/e","n/e","563","","1316","300","n/e","n/e","5000","n/e","2","37","n/e","12"
"BZN|IT-North","07.01.2018 16:00 - 07.01.2018 17:00 (UTC)","138","n/e","n/e","2275","758","0","n/e","n/e","n/e","560","","2165","420","n/e","n/e","5061","n/e","0","41","n/e","10"
"BZN|IT-North","07.01.2018 17:00 - 07.01.2018 18:00 (UTC)","137","n/e","n/e","2351","741","0","n/e","n/e","n/e","608","","2360","384","n/e","n/e","4973","n/e","0","43","n/e","8"
"BZN|IT-North","07.01.2018 18:00 - 07.01.2018 19:00 (UTC)","137","n/e","n/e","2384","737","0","n/e","n/e","n/e","240","","2437","335","n/e","n/e","5128","n/e","0","42","n/e","4"
"BZN|IT-North","07.01.2018 19:00 - 07.01.2018 20:00 (UTC)","138","n/e","n/e","2352","746","0","n/e","n/e","n/e","67","","2198","322","n/e","n/e","4735","n/e","0","40","n/e","4"
"BZN|IT-North","07.01.2018 20:00 - 07.01.2018 21:00 (UTC)","137","n/e","n/e","2196","714","0","n/e","n/e","n/e","","24","1759","222","n/e","n/e","4463","n/e","0","39","n/e","2"
"BZN|IT-North","07.01.2018 21:00 - 07.01.2018 22:00 (UTC)","137","n/e","n/e","1997","602","0","n/e","n/e","n/e","","27","1218","216","n/e","n/e","3463","n/e","0","41","n/e","3"
"BZN|IT-North","07.01.2018 22:00 - 07.01.2018 23:00 (UTC)","137","n/e","n/e","1700","583","0","n/e","n/e","n/e","","509","1169","196","n/e","n/e","3057","n/e","0","41","n/e","4"
"BZN|IT-North","07.01.2018 23:00 - 08.01.2018 00:00 (UTC)","136","n/e","n/e","1708","576","0","n/e","n/e","n/e","","1326","1103","51","n/e","n/e","4018","n/e","0","41","n/e","4"
"BZN|IT-North","08.01.2018 00:00 - 08.01.2018 01:00 (UTC)","137","n/e","n/e","1746","530","0","n/e","n/e","n/e","","1370","1039","49","n/e","n/e","3591","n/e","0","42","n/e","4"
"BZN|IT-North","08.01.2018 01:00 - 08.01.2018 02:00 (UTC)","139","n/e","n/e","1900","524","0","n/e","n/e","n/e","","1599","992","49","n/e","n/e","3758","n/e","0","43","n/e","5"
"BZN|IT-North","08.01.2018 02:00 - 08.01.2018 03:00 (UTC)","140","n/e","n/e","1718","524","0","n/e","n/e","n/e","","1742","985","50","n/e","n/e","3911","n/e","0","44","n/e","5"
"BZN|IT-North","08.01.2018 03:00 - 08.01.2018 04:00 (UTC)","141","n/e","n/e","1812","547","0","n/e","n/e","n/e","","1698","1001","65","n/e","n/e","4460","n/e","0","40","n/e","6"
"BZN|IT-North","08.01.2018 04:00 - 08.01.2018 05:00 (UTC)","139","n/e","n/e","2310","583","0","n/e","n/e","n/e","","1613","1047","126","n/e","n/e","4893","n/e","0","40","n/e","6"
"BZN|IT-North","08.01.2018 05:00 - 08.01.2018 06:00 (UTC)","137","n/e","n/e","3477","632","0","n/e","n/e","n/e","","641","1167","231","n/e","n/e","5088","n/e","0","41","n/e","4"
"BZN|IT-North","08.01.2018 06:00 - 08.01.2018 07:00 (UTC)","136","n/e","n/e","5270","669","0","n/e","n/e","n/e","37","","1625","502","n/e","n/e","5951","n/e","0","37","n/e","2"
"BZN|IT-North","08.01.2018 07:00 - 08.01.2018 08:00 (UTC)","135","n/e","n/e","5924","784","0","n/e","n/e","n/e","180","","1976","710","n/e","n/e","6458","n/e","13","39","n/e","1"
"BZN|IT-North","08.01.2018 08:00 - 08.01.2018 09:00 (UTC)","137","n/e","n/e","6164","816","0","n/e","n/e","n/e","533","","2655","811","n/e","n/e","6565","n/e","256","39","n/e","1"
"BZN|IT-North","08.01.2018 09:00 - 08.01.2018 10:00 (UTC)","138","n/e","n/e","6303","805","0","n/e","n/e","n/e","115","","2484","967","n/e","n/e","6324","n/e","489","39","n/e","3"
"BZN|IT-North","08.01.2018 10:00 - 08.01.2018 11:00 (UTC)","127","n/e","n/e","6084","806","0","n/e","n/e","n/e","1032","","2197","670","n/e","n/e","6499","n/e","541","37","n/e","2"
"BZN|IT-North","08.01.2018 11:00 - 08.01.2018 12:00 (UTC)","128","n/e","n/e","6361","805","0","n/e","n/e","n/e","4","","1831","403","n/e","n/e","6243","n/e","541","35","n/e","3"
"BZN|IT-North","08.01.2018 12:00 - 08.01.2018 13:00 (UTC)","137","n/e","n/e","6513","804","0","n/e","n/e","n/e","2","","1803","425","n/e","n/e","6117","n/e","307","38","n/e","2"
"BZN|IT-North","08.01.2018 13:00 - 08.01.2018 14:00 (UTC)","133","n/e","n/e","6808","806","0","n/e","n/e","n/e","119","","2251","651","n/e","n/e","6039","n/e","345","39","n/e","1"
"BZN|IT-North","08.01.2018 14:00 - 08.01.2018 15:00 (UTC)","126","n/e","n/e","6812","805","0","n/e","n/e","n/e","183","","2157","758","n/e","n/e","6266","n/e","142","39","n/e","2"
"BZN|IT-North","08.01.2018 15:00 - 08.01.2018 16:00 (UTC)","128","n/e","n/e","6853","806","0","n/e","n/e","n/e","236","","2078","1176","n/e","n/e","6309","n/e","7","39","n/e","1"
"BZN|IT-North","08.01.2018 16:00 - 08.01.2018 17:00 (UTC)","136","n/e","n/e","6640","805","0","n/e","n/e","n/e","1267","","2298","1076","n/e","n/e","6133","n/e","0","41","n/e","1"
"BZN|IT-North","08.01.2018 17:00 - 08.01.2018 18:00 (UTC)","138","n/e","n/e","6572","805","0","n/e","n/e","n/e","1143","","2183","971","n/e","n/e","6142","n/e","0","41","n/e","1"
"BZN|IT-North","08.01.2018 18:00 - 08.01.2018 19:00 (UTC)","139","n/e","n/e","6485","805","0","n/e","n/e","n/e","418","","1940","838","n/e","n/e","6055","n/e","0","43","n/e","2"
"BZN|IT-North","08.01.2018 19:00 - 08.01.2018 20:00 (UTC)","140","n/e","n/e","5996","795","0","n/e","n/e","n/e","94","","1477","587","n/e","n/e","5931","n/e","0","43","n/e","2"
"BZN|IT-North","08.01.2018 20:00 - 08.01.2018 21:00 (UTC)","137","n/e","n/e","5355","763","0","n/e","n/e","n/e","93","","1247","330","n/e","n/e","5857","n/e","0","39","n/e","5"
"BZN|IT-North","08.01.2018 21:00 - 08.01.2018 22:00 (UTC)","135","n/e","n/e","4346","631","0","n/e","n/e","n/e","94","","1120","281","n/e","n/e","4645","n/e","0","41","n/e","6"
"BZN|IT-North","08.01.2018 22:00 - 08.01.2018 23:00 (UTC)","136","n/e","n/e","4228","561","0","n/e","n/e","n/e","","170","1085","262","n/e","n/e","4527","n/e","0","42","n/e","8"
"BZN|IT-North","08.01.2018 23:00 - 09.01.2018 00:00 (UTC)","139","n/e","n/e","3132","534","0","n/e","n/e","n/e","","521","1097","224","n/e","n/e","3634","n/e","0","43","n/e","8"
"BZN|IT-North","09.01.2018 00:00 - 09.01.2018 01:00 (UTC)","139","n/e","n/e","2636","524","0","n/e","n/e","n/e","","526","1092","196","n/e","n/e","3502","n/e","0","45","n/e","9"
"BZN|IT-North","09.01.2018 01:00 - 09.01.2018 02:00 (UTC)","139","n/e","n/e","2692","524","0","n/e","n/e","n/e","","839","1033","194","n/e","n/e","3458","n/e","0","44","n/e","11"
"BZN|IT-North","09.01.2018 02:00 - 09.01.2018 03:00 (UTC)","139","n/e","n/e","2711","523","0","n/e","n/e","n/e","","1009","1030","189","n/e","n/e","3477","n/e","0","44","n/e","18"
"BZN|IT-North","09.01.2018 03:00 - 09.01.2018 04:00 (UTC)","138","n/e","n/e","2709","527","0","n/e","n/e","n/e","","1012","1124","188","n/e","n/e","3567","n/e","0","39","n/e","14"
"BZN|IT-North","09.01.2018 04:00 - 09.01.2018 05:00 (UTC)","138","n/e","n/e","3034","545","0","n/e","n/e","n/e","","644","1210","223","n/e","n/e","4043","n/e","0","39","n/e","15"
"BZN|IT-North","09.01.2018 05:00 - 09.01.2018 06:00 (UTC)","139","n/e","n/e","3820","602","0","n/e","n/e","n/e","","3","1484","307","n/e","n/e","4952","n/e","0","38","n/e","14"
"BZN|IT-North","09.01.2018 06:00 - 09.01.2018 07:00 (UTC)","137","n/e","n/e","5249","746","0","n/e","n/e","n/e","","9","1998","454","n/e","n/e","6346","n/e","0","35","n/e","12"
"BZN|IT-North","09.01.2018 07:00 - 09.01.2018 08:00 (UTC)","136","n/e","n/e","6058","800","0","n/e","n/e","n/e","388","","2287","926","n/e","n/e","6435","n/e","28","34","n/e","10"
"BZN|IT-North","09.01.2018 08:00 - 09.01.2018 09:00 (UTC)","137","n/e","n/e","5911","805","0","n/e","n/e","n/e","1188","","2443","910","n/e","n/e","6320","n/e","202","37","n/e","9"
"BZN|IT-North","09.01.2018 09:00 - 09.01.2018 10:00 (UTC)","139","n/e","n/e","5986","806","0","n/e","n/e","n/e","173","","2409","823","n/e","n/e","6244","n/e","413","37","n/e","11"
"BZN|IT-North","09.01.2018 10:00 - 09.01.2018 11:00 (UTC)","139","n/e","n/e","5898","802","0","n/e","n/e","n/e","243","","2072","763","n/e","n/e","5942","n/e","455","37","n/e","10"
"BZN|IT-North","09.01.2018 11:00 - 09.01.2018 12:00 (UTC)","138","n/e","n/e","5819","824","0","n/e","n/e","n/e","76","","1895","737","n/e","n/e","5917","n/e","581","34","n/e","11"
"BZN|IT-North","09.01.2018 12:00 - 09.01.2018 13:00 (UTC)","139","n/e","n/e","5707","898","0","n/e","n/e","n/e","77","","1898","686","n/e","n/e","5635","n/e","916","37","n/e","16"
"BZN|IT-North","09.01.2018 13:00 - 09.01.2018 14:00 (UTC)","138","n/e","n/e","6439","1001","0","n/e","n/e","n/e","269","","1977","914","n/e","n/e","6035","n/e","478","40","n/e","11"
"BZN|IT-North","09.01.2018 14:00 - 09.01.2018 15:00 (UTC)","135","n/e","n/e","6129","1030","0","n/e","n/e","n/e","603","","2321","1016","n/e","n/e","5766","n/e","161","40","n/e","6"
"BZN|IT-North","09.01.2018 15:00 - 09.01.2018 16:00 (UTC)","133","n/e","n/e","6355","1052","0","n/e","n/e","n/e","471","","2588","1092","n/e","n/e","5923","n/e","19","42","n/e","3"
"BZN|IT-North","09.01.2018 16:00 - 09.01.2018 17:00 (UTC)","143","n/e","n/e","6057","1015","0","n/e","n/e","n/e","471","","2897","1170","n/e","n/e","6178","n/e","0","40","n/e","2"
"BZN|IT-North","09.01.2018 17:00 - 09.01.2018 18:00 (UTC)","147","n/e","n/e","5507","1003","0","n/e","n/e","n/e","534","","2927","1124","n/e","n/e","6167","n/e","0","37","n/e","2"
"BZN|IT-North","09.01.2018 18:00 - 09.01.2018 19:00 (UTC)","146","n/e","n/e","5317","1006","0","n/e","n/e","n/e","450","","2757","742","n/e","n/e","6062","n/e","0","37","n/e","2"
"BZN|IT-North","09.01.2018 19:00 - 09.01.2018 20:00 (UTC)","146","n/e","n/e","4618","946","0","n/e","n/e","n/e","263","","2305","474","n/e","n/e","5584","n/e","0","40","n/e","3"
"BZN|IT-North","09.01.2018 20:00 - 09.01.2018 21:00 (UTC)","141","n/e","n/e","3921","1060","0","n/e","n/e","n/e","93","","1806","340","n/e","n/e","5709","n/e","0","46","n/e","6"
"BZN|IT-North","09.01.2018 21:00 - 09.01.2018 22:00 (UTC)","131","n/e","n/e","3515","902","0","n/e","n/e","n/e","2","","1671","315","n/e","n/e","4921","n/e","0","47","n/e","10"
"BZN|IT-North","09.01.2018 22:00 - 09.01.2018 23:00 (UTC)","131","n/e","n/e","3066","801","0","n/e","n/e","n/e","0","","1528","297","n/e","n/e","3967","n/e","0","47","n/e","10"
"BZN|IT-North","09.01.2018 23:00 - 10.01.2018 00:00 (UTC)","131","n/e","n/e","2645","799","0","n/e","n/e","n/e","","1034","1366","151","n/e","n/e","3918","n/e","0","45","n/e","4"
"BZN|IT-North","10.01.2018 00:00 - 10.01.2018 01:00 (UTC)","131","n/e","n/e","2683","802","0","n/e","n/e","n/e","","1155","1290","119","n/e","n/e","3958","n/e","0","45","n/e","4"
"BZN|IT-North","10.01.2018 01:00 - 10.01.2018 02:00 (UTC)","130","n/e","n/e","2750","804","0","n/e","n/e","n/e","","1334","1256","119","n/e","n/e","3871","n/e","0","45","n/e","3"
"BZN|IT-North","10.01.2018 02:00 - 10.01.2018 03:00 (UTC)","131","n/e","n/e","2789","804","0","n/e","n/e","n/e","","1660","1228","119","n/e","n/e","3779","n/e","0","43","n/e","2"
"BZN|IT-North","10.01.2018 03:00 - 10.01.2018 04:00 (UTC)","139","n/e","n/e","2586","802","0","n/e","n/e","n/e","","1540","1228","121","n/e","n/e","3811","n/e","0","39","n/e","2"
"BZN|IT-North","10.01.2018 04:00 - 10.01.2018 05:00 (UTC)","140","n/e","n/e","2831","801","0","n/e","n/e","n/e","","785","1215","181","n/e","n/e","4012","n/e","0","37","n/e","2"
"BZN|IT-North","10.01.2018 05:00 - 10.01.2018 06:00 (UTC)","136","n/e","n/e","3965","870","0","n/e","n/e","n/e","","126","1269","195","n/e","n/e","5020","n/e","0","34","n/e","1"
"BZN|IT-North","10.01.2018 06:00 - 10.01.2018 07:00 (UTC)","140","n/e","n/e","5337","1078","0","n/e","n/e","n/e","26","","1731","328","n/e","n/e","5806","n/e","0","35","n/e","1"
"BZN|IT-North","10.01.2018 07:00 - 10.01.2018 08:00 (UTC)","141","n/e","n/e","5410","1160","0","n/e","n/e","n/e","289","","2301","1180","n/e","n/e","5822","n/e","126","32","n/e","1"
"BZN|IT-North","10.01.2018 08:00 - 10.01.2018 09:00 (UTC)","147","n/e","n/e","5494","1195","0","n/e","n/e","n/e","233","","2555","1102","n/e","n/e","5643","n/e","593","30","n/e","2"
"BZN|IT-North","10.01.2018 09:00 - 10.01.2018 10:00 (UTC)","147","n/e","n/e","4822","1179","0","n/e","n/e","n/e","320","","2307","708","n/e","n/e","5572","n/e","1347","35","n/e","1"
"BZN|IT-North","10.01.2018 10:00 - 10.01.2018 11:00 (UTC)","149","n/e","n/e","4701","1005","0","n/e","n/e","n/e","118","","2107","456","n/e","n/e","5319","n/e","1915","37","n/e","1"
"BZN|IT-North","10.01.2018 11:00 - 10.01.2018 12:00 (UTC)","147","n/e","n/e","4557","885","0","n/e","n/e","n/e","116","","1782","392","n/e","n/e","5174","n/e","2115","34","n/e","2"
"BZN|IT-North","10.01.2018 12:00 - 10.01.2018 13:00 (UTC)","147","n/e","n/e","4672","875","0","n/e","n/e","n/e","116","","1808","341","n/e","n/e","5131","n/e","1715","35","n/e","2"
"BZN|IT-North","10.01.2018 13:00 - 10.01.2018 14:00 (UTC)","147","n/e","n/e","5431","921","0","n/e","n/e","n/e","166","","1855","352","n/e","n/e","5785","n/e","1058","37","n/e","4"
"BZN|IT-North","10.01.2018 14:00 - 10.01.2018 15:00 (UTC)","146","n/e","n/e","5738","1042","0","n/e","n/e","n/e","216","","2183","462","n/e","n/e","5772","n/e","407","39","n/e","5"
"BZN|IT-North","10.01.2018 15:00 - 10.01.2018 16:00 (UTC)","146","n/e","n/e","5977","1155","0","n/e","n/e","n/e","321","","2498","820","n/e","n/e","5963","n/e","41","41","n/e","4"
"BZN|IT-North","10.01.2018 16:00 - 10.01.2018 17:00 (UTC)","147","n/e","n/e","6107","1227","0","n/e","n/e","n/e","759","","2684","956","n/e","n/e","6288","n/e","0","39","n/e","5"
"BZN|IT-North","10.01.2018 17:00 - 10.01.2018 18:00 (UTC)","149","n/e","n/e","5786","1253","0","n/e","n/e","n/e","266","","2610","1010","n/e","n/e","6127","n/e","0","40","n/e","5"
"BZN|IT-North","10.01.2018 18:00 - 10.01.2018 19:00 (UTC)","150","n/e","n/e","5492","1249","0","n/e","n/e","n/e","122","","2346","854","n/e","n/e","6098","n/e","0","39","n/e","4"
"BZN|IT-North","10.01.2018 19:00 - 10.01.2018 20:00 (UTC)","151","n/e","n/e","5332","1183","0","n/e","n/e","n/e","118","","1844","723","n/e","n/e","5831","n/e","0","40","n/e","4"
"BZN|IT-North","10.01.2018 20:00 - 10.01.2018 21:00 (UTC)","151","n/e","n/e","5425","1028","0","n/e","n/e","n/e","116","","1624","417","n/e","n/e","5528","n/e","0","39","n/e","3"
"BZN|IT-North","10.01.2018 21:00 - 10.01.2018 22:00 (UTC)","151","n/e","n/e","4582","907","0","n/e","n/e","n/e","","25","1336","373","n/e","n/e","4905","n/e","0","42","n/e","3"
"BZN|IT-North","10.01.2018 22:00 - 10.01.2018 23:00 (UTC)","150","n/e","n/e","3811","810","0","n/e","n/e","n/e","","25","1265","357","n/e","n/e","4428","n/e","0","41","n/e","2"
"BZN|IT-North","10.01.2018 23:00 - 11.01.2018 00:00 (UTC)","150","n/e","n/e","2747","804","0","n/e","n/e","n/e","","25","1165","116","n/e","n/e","3871","n/e","0","42","n/e","2"
"BZN|IT-North","11.01.2018 00:00 - 11.01.2018 01:00 (UTC)","149","n/e","n/e","2737","805","0","n/e","n/e","n/e","","416","997","111","n/e","n/e","3555","n/e","0","43","n/e","3"
"BZN|IT-North","11.01.2018 01:00 - 11.01.2018 02:00 (UTC)","142","n/e","n/e","2845","803","0","n/e","n/e","n/e","","419","966","100","n/e","n/e","3469","n/e","0","44","n/e","3"
"BZN|IT-North","11.01.2018 02:00 - 11.01.2018 03:00 (UTC)","141","n/e","n/e","2864","805","0","n/e","n/e","n/e","","420","962","113","n/e","n/e","3526","n/e","0","41","n/e","2"
"BZN|IT-North","11.01.2018 03:00 - 11.01.2018 04:00 (UTC)","138","n/e","n/e","2892","804","0","n/e","n/e","n/e","","520","970","120","n/e","n/e","3552","n/e","0","41","n/e","3"
"BZN|IT-North","11.01.2018 04:00 - 11.01.2018 05:00 (UTC)","140","n/e","n/e","3225","818","0","n/e","n/e","n/e","","486","1007","165","n/e","n/e","3713","n/e","0","39","n/e","6"
"BZN|IT-North","11.01.2018 05:00 - 11.01.2018 06:00 (UTC)","143","n/e","n/e","4130","970","0","n/e","n/e","n/e","","25","1184","206","n/e","n/e","5086","n/e","0","40","n/e","8"
"BZN|IT-North","11.01.2018 06:00 - 11.01.2018 07:00 (UTC)","145","n/e","n/e","4970","1152","0","n/e","n/e","n/e","38","","1792","653","n/e","n/e","6055","n/e","0","41","n/e","6"
"BZN|IT-North","11.01.2018 07:00 - 11.01.2018 08:00 (UTC)","144","n/e","n/e","5414","1279","0","n/e","n/e","n/e","986","","2455","1254","n/e","n/e","6178","n/e","18","41","n/e","8"
"BZN|IT-North","11.01.2018 08:00 - 11.01.2018 09:00 (UTC)","145","n/e","n/e","5731","1288","0","n/e","n/e","n/e","1232","","2458","1144","n/e","n/e","6398","n/e","191","41","n/e","9"
"BZN|IT-North","11.01.2018 09:00 - 11.01.2018 10:00 (UTC)","145","n/e","n/e","6114","1291","0","n/e","n/e","n/e","512","","2302","1138","n/e","n/e","6525","n/e","491","40","n/e","6"
"BZN|IT-North","11.01.2018 10:00 - 11.01.2018 11:00 (UTC)","147","n/e","n/e","6119","1292","0","n/e","n/e","n/e","676","","2124","1026","n/e","n/e","6554","n/e","676","42","n/e","7"
"BZN|IT-North","11.01.2018 11:00 - 11.01.2018 12:00 (UTC)","148","n/e","n/e","5789","1288","0","n/e","n/e","n/e","152","","1806","1006","n/e","n/e","6422","n/e","840","41","n/e","8"
"BZN|IT-North","11.01.2018 12:00 - 11.01.2018 13:00 (UTC)","146","n/e","n/e","5772","1294","0","n/e","n/e","n/e","99","","1733","869","n/e","n/e","6291","n/e","848","41","n/e","9"
