"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|IT-North","06.01.2022 09:00 - 06.01.2022 10:00 (UTC)","207","n/e","15","7081","294","15","n/e","n/e","n/e","900","","2309","698","n/e","n/e","1159","n/e","788","30","n/e","45"
"BZN|IT-North","06.01.2022 10:00 - 06.01.2022 11:00 (UTC)","218","n/e","16","7117","293","5","n/e","n/e","n/e","291","","2046","527","n/e","n/e","1201","n/e","1142","29","n/e","34"
"BZN|IT-North","06.01.2022 11:00 - 06.01.2022 12:00 (UTC)","215","n/e","16","7633","293","15","n/e","n/e","n/e","107","","1833","293","n/e","n/e","1219","n/e","1567","26","n/e","32"
"BZN|IT-North","06.01.2022 12:00 - 06.01.2022 13:00 (UTC)","212","n/e","17","7141","293","10","n/e","n/e","n/e","","110","1422","186","n/e","n/e","1183","n/e","1631","26","n/e","36"
"BZN|IT-North","06.01.2022 13:00 - 06.01.2022 14:00 (UTC)","210","n/e","16","7401","294","15","n/e","n/e","n/e","","107","1346","187","n/e","n/e","1256","n/e","1225","25","n/e","33"
"BZN|IT-North","06.01.2022 14:00 - 06.01.2022 15:00 (UTC)","211","n/e","15","8433","294","5","n/e","n/e","n/e","242","","1375","267","n/e","n/e","1221","n/e","523","25","n/e","34"
"BZN|IT-North","06.01.2022 15:00 - 06.01.2022 16:00 (UTC)","209","n/e","15","9334","296","15","n/e","n/e","n/e","664","","1597","295","n/e","n/e","1224","n/e","61","24","n/e","35"
"BZN|IT-North","06.01.2022 16:00 - 06.01.2022 17:00 (UTC)","208","n/e","15","9396","295","15","n/e","n/e","n/e","649","","2840","533","n/e","n/e","1165","n/e","0","22","n/e","36"
"BZN|IT-North","06.01.2022 17:00 - 06.01.2022 18:00 (UTC)","207","n/e","16","8934","293","12","n/e","n/e","n/e","293","","3409","790","n/e","n/e","1130","n/e","0","24","n/e","35"
"BZN|IT-North","06.01.2022 18:00 - 06.01.2022 19:00 (UTC)","208","n/e","16","8972","293","12","n/e","n/e","n/e","404","","2604","706","n/e","n/e","1168","n/e","0","30","n/e","28"
"BZN|IT-North","06.01.2022 19:00 - 06.01.2022 20:00 (UTC)","207","n/e","17","9124","293","9","n/e","n/e","n/e","118","","1768","398","n/e","n/e","1155","n/e","0","31","n/e","40"
"BZN|IT-North","06.01.2022 20:00 - 06.01.2022 21:00 (UTC)","208","n/e","17","8665","280","5","n/e","n/e","n/e","48","","1363","144","n/e","n/e","1133","n/e","0","27","n/e","32"
"BZN|IT-North","06.01.2022 21:00 - 06.01.2022 22:00 (UTC)","210","n/e","15","6946","275","15","n/e","n/e","n/e","48","","1314","135","n/e","n/e","1067","n/e","0","32","n/e","43"
"BZN|IT-North","06.01.2022 22:00 - 06.01.2022 23:00 (UTC)","209","n/e","15","6615","273","15","n/e","n/e","n/e","0","","1168","60","n/e","n/e","922","n/e","0","34","n/e","38"
"BZN|IT-North","06.01.2022 23:00 - 07.01.2022 00:00 (UTC)","208","n/e","15","5794","274","5","n/e","n/e","n/e","0","","1120","17","n/e","n/e","1361","n/e","0","33","n/e","31"
"BZN|IT-North","07.01.2022 00:00 - 07.01.2022 01:00 (UTC)","212","n/e","15","5414","274","5","n/e","n/e","n/e","","1","1023","25","n/e","n/e","1222","n/e","0","34","n/e","31"
"BZN|IT-North","07.01.2022 01:00 - 07.01.2022 02:00 (UTC)","211","n/e","15","4839","273","5","n/e","n/e","n/e","","38","1011","16","n/e","n/e","1190","n/e","0","33","n/e","28"
"BZN|IT-North","07.01.2022 02:00 - 07.01.2022 03:00 (UTC)","210","n/e","15","4491","259","5","n/e","n/e","n/e","1","","1026","17","n/e","n/e","1237","n/e","0","29","n/e","23"
"BZN|IT-North","07.01.2022 03:00 - 07.01.2022 04:00 (UTC)","207","n/e","15","4241","260","5","n/e","n/e","n/e","0","","1036","23","n/e","n/e","1334","n/e","0","29","n/e","23"
"BZN|IT-North","07.01.2022 04:00 - 07.01.2022 05:00 (UTC)","209","n/e","15","4464","261","5","n/e","n/e","n/e","1","","1149","22","n/e","n/e","1422","n/e","0","28","n/e","26"
"BZN|IT-North","07.01.2022 05:00 - 07.01.2022 06:00 (UTC)","213","n/e","14","5638","283","5","n/e","n/e","n/e","3","","1218","102","n/e","n/e","1591","n/e","0","29","n/e","20"
"BZN|IT-North","07.01.2022 06:00 - 07.01.2022 07:00 (UTC)","211","n/e","12","7907","283","5","n/e","n/e","n/e","337","","1378","282","n/e","n/e","1760","n/e","0","28","n/e","17"
"BZN|IT-North","07.01.2022 07:00 - 07.01.2022 08:00 (UTC)","210","n/e","12","7743","293","8","n/e","n/e","n/e","625","","1992","400","n/e","n/e","1774","n/e","193","30","n/e","13"
"BZN|IT-North","07.01.2022 08:00 - 07.01.2022 09:00 (UTC)","207","n/e","12","7934","292","5","n/e","n/e","n/e","572","","2479","374","n/e","n/e","1765","n/e","813","29","n/e","12"
"BZN|IT-North","07.01.2022 09:00 - 07.01.2022 10:00 (UTC)","209","n/e","11","7654","293","5","n/e","n/e","n/e","253","","2366","362","n/e","n/e","1782","n/e","1805","28","n/e","15"
"BZN|IT-North","07.01.2022 10:00 - 07.01.2022 11:00 (UTC)","204","n/e","11","7497","294","5","n/e","n/e","n/e","21","","1627","269","n/e","n/e","1720","n/e","2390","29","n/e","7"
"BZN|IT-North","07.01.2022 11:00 - 07.01.2022 12:00 (UTC)","208","n/e","12","7838","294","5","n/e","n/e","n/e","","14","1504","249","n/e","n/e","1606","n/e","2526","30","n/e","6"
"BZN|IT-North","07.01.2022 12:00 - 07.01.2022 13:00 (UTC)","202","n/e","13","7001","295","5","n/e","n/e","n/e","","83","1396","165","n/e","n/e","1545","n/e","2318","31","n/e","5"
"BZN|IT-North","07.01.2022 13:00 - 07.01.2022 14:00 (UTC)","192","n/e","12","7568","295","5","n/e","n/e","n/e","","29","1389","182","n/e","n/e","1707","n/e","1518","27","n/e","3"
"BZN|IT-North","07.01.2022 14:00 - 07.01.2022 15:00 (UTC)","192","n/e","11","8257","294","5","n/e","n/e","n/e","34","","1554","257","n/e","n/e","1777","n/e","619","29","n/e","3"
"BZN|IT-North","07.01.2022 15:00 - 07.01.2022 16:00 (UTC)","201","n/e","12","9555","295","5","n/e","n/e","n/e","","132","2284","325","n/e","n/e","1782","n/e","47","31","n/e","3"
"BZN|IT-North","07.01.2022 16:00 - 07.01.2022 17:00 (UTC)","196","n/e","12","9684","294","5","n/e","n/e","n/e","150","","3320","577","n/e","n/e","1829","n/e","0","33","n/e","3"
"BZN|IT-North","07.01.2022 17:00 - 07.01.2022 18:00 (UTC)","199","n/e","13","9393","294","5","n/e","n/e","n/e","314","","3624","726","n/e","n/e","1735","n/e","0","30","n/e","3"
"BZN|IT-North","07.01.2022 18:00 - 07.01.2022 19:00 (UTC)","199","n/e","13","9113","294","5","n/e","n/e","n/e","436","","3275","471","n/e","n/e","1738","n/e","0","31","n/e","4"
"BZN|IT-North","07.01.2022 19:00 - 07.01.2022 20:00 (UTC)","200","n/e","13","8906","293","5","n/e","n/e","n/e","179","","2542","362","n/e","n/e","1716","n/e","0","32","n/e","23"
"BZN|IT-North","07.01.2022 20:00 - 07.01.2022 21:00 (UTC)","198","n/e","13","8624","285","5","n/e","n/e","n/e","","195","1564","133","n/e","n/e","1650","n/e","0","34","n/e","18"
"BZN|IT-North","07.01.2022 21:00 - 07.01.2022 22:00 (UTC)","199","n/e","12","7300","277","5","n/e","n/e","n/e","0","","1262","60","n/e","n/e","1524","n/e","0","35","n/e","26"
"BZN|IT-North","07.01.2022 22:00 - 07.01.2022 23:00 (UTC)","199","n/e","11","6566","271","5","n/e","n/e","n/e","0","","1170","42","n/e","n/e","1403","n/e","0","36","n/e","19"
"BZN|IT-North","07.01.2022 23:00 - 08.01.2022 00:00 (UTC)","199","n/e","12","5524","274","5","n/e","n/e","n/e","0","","1002","92","n/e","n/e","1291","n/e","0","35","n/e","12"
"BZN|IT-North","08.01.2022 00:00 - 08.01.2022 01:00 (UTC)","200","n/e","13","5701","275","5","n/e","n/e","n/e","0","","950","25","n/e","n/e","1302","n/e","0","34","n/e","16"
"BZN|IT-North","08.01.2022 01:00 - 08.01.2022 02:00 (UTC)","201","n/e","13","4797","276","14","n/e","n/e","n/e","0","","925","17","n/e","n/e","1229","n/e","0","35","n/e","19"
"BZN|IT-North","08.01.2022 02:00 - 08.01.2022 03:00 (UTC)","201","n/e","14","4574","276","5","n/e","n/e","n/e","0","","914","17","n/e","n/e","1207","n/e","0","33","n/e","33"
"BZN|IT-North","08.01.2022 03:00 - 08.01.2022 04:00 (UTC)","200","n/e","14","4673","276","5","n/e","n/e","n/e","","99","916","23","n/e","n/e","1162","n/e","0","32","n/e","4"
"BZN|IT-North","08.01.2022 04:00 - 08.01.2022 05:00 (UTC)","200","n/e","15","4860","269","5","n/e","n/e","n/e","","1","940","23","n/e","n/e","1206","n/e","0","30","n/e","1"
"BZN|IT-North","08.01.2022 05:00 - 08.01.2022 06:00 (UTC)","201","n/e","16","5173","284","5","n/e","n/e","n/e","0","","1018","23","n/e","n/e","1364","n/e","0","30","n/e","1"
"BZN|IT-North","08.01.2022 06:00 - 08.01.2022 07:00 (UTC)","204","n/e","15","6419","291","5","n/e","n/e","n/e","48","","1194","260","n/e","n/e","1445","n/e","0","30","n/e","2"
"BZN|IT-North","08.01.2022 07:00 - 08.01.2022 08:00 (UTC)","202","n/e","14","6546","294","5","n/e","n/e","n/e","222","","1548","322","n/e","n/e","1440","n/e","152","31","n/e","2"
"BZN|IT-North","08.01.2022 08:00 - 08.01.2022 09:00 (UTC)","204","n/e","15","6891","293","5","n/e","n/e","n/e","","76","1543","315","n/e","n/e","1411","n/e","722","31","n/e","3"
"BZN|IT-North","08.01.2022 09:00 - 08.01.2022 10:00 (UTC)","203","n/e","16","7092","294","5","n/e","n/e","n/e","","229","1501","288","n/e","n/e","1353","n/e","1672","31","n/e","1"
"BZN|IT-North","08.01.2022 10:00 - 08.01.2022 11:00 (UTC)","206","n/e","16","6989","294","5","n/e","n/e","n/e","","507","1255","229","n/e","n/e","1212","n/e","2257","30","n/e","1"
"BZN|IT-North","08.01.2022 11:00 - 08.01.2022 12:00 (UTC)","203","n/e","15","7541","295","5","n/e","n/e","n/e","","712","1139","46","n/e","n/e","1133","n/e","2429","32","n/e","2"
"BZN|IT-North","08.01.2022 12:00 - 08.01.2022 13:00 (UTC)","202","n/e","16","6761","293","5","n/e","n/e","n/e","","561","1083","45","n/e","n/e","1099","n/e","2185","29","n/e","2"
"BZN|IT-North","08.01.2022 13:00 - 08.01.2022 14:00 (UTC)","204","n/e","16","6716","295","5","n/e","n/e","n/e","","533","1055","46","n/e","n/e","1162","n/e","1469","32","n/e","2"
"BZN|IT-North","08.01.2022 14:00 - 08.01.2022 15:00 (UTC)","203","n/e","16","7767","295","5","n/e","n/e","n/e","","263","1094","52","n/e","n/e","1318","n/e","567","32","n/e","1"
"BZN|IT-North","08.01.2022 15:00 - 08.01.2022 16:00 (UTC)","201","n/e","16","8443","294","5","n/e","n/e","n/e","183","","1410","296","n/e","n/e","1441","n/e","68","32","n/e","1"
"BZN|IT-North","08.01.2022 16:00 - 08.01.2022 17:00 (UTC)","200","n/e","16","9125","288","5","n/e","n/e","n/e","250","","2363","623","n/e","n/e","1504","n/e","0","27","n/e","2"
"BZN|IT-North","08.01.2022 17:00 - 08.01.2022 18:00 (UTC)","202","n/e","18","9328","294","5","n/e","n/e","n/e","285","","2614","623","n/e","n/e","1492","n/e","0","25","n/e","3"
"BZN|IT-North","08.01.2022 18:00 - 08.01.2022 19:00 (UTC)","200","n/e","16","9393","294","7","n/e","n/e","n/e","265","","2491","575","n/e","n/e","1481","n/e","0","21","n/e","6"
"BZN|IT-North","08.01.2022 19:00 - 08.01.2022 20:00 (UTC)","200","n/e","16","9127","293","5","n/e","n/e","n/e","156","","1987","607","n/e","n/e","1424","n/e","0","21","n/e","3"
"BZN|IT-North","08.01.2022 20:00 - 08.01.2022 21:00 (UTC)","199","n/e","17","8655","284","5","n/e","n/e","n/e","128","","1304","269","n/e","n/e","1374","n/e","0","21","n/e","4"
"BZN|IT-North","08.01.2022 21:00 - 08.01.2022 22:00 (UTC)","204","n/e","16","8439","276","5","n/e","n/e","n/e","0","","1091","49","n/e","n/e","1325","n/e","0","23","n/e","9"
"BZN|IT-North","08.01.2022 22:00 - 08.01.2022 23:00 (UTC)","204","n/e","15","6508","275","5","n/e","n/e","n/e","0","","1036","134","n/e","n/e","1262","n/e","0","23","n/e","10"
"BZN|IT-North","08.01.2022 23:00 - 09.01.2022 00:00 (UTC)","205","n/e","14","6202","270","15","n/e","n/e","n/e","28","","1127","17","n/e","n/e","1142","n/e","0","24","n/e","35"
"BZN|IT-North","09.01.2022 00:00 - 09.01.2022 01:00 (UTC)","206","n/e","14","5532","275","15","n/e","n/e","n/e","","1","1059","40","n/e","n/e","1034","n/e","0","22","n/e","36"
"BZN|IT-North","09.01.2022 01:00 - 09.01.2022 02:00 (UTC)","206","n/e","15","4766","274","15","n/e","n/e","n/e","","1","894","36","n/e","n/e","942","n/e","0","22","n/e","44"
"BZN|IT-North","09.01.2022 02:00 - 09.01.2022 03:00 (UTC)","204","n/e","14","4442","269","15","n/e","n/e","n/e","","103","914","36","n/e","n/e","933","n/e","0","21","n/e","41"
"BZN|IT-North","09.01.2022 03:00 - 09.01.2022 04:00 (UTC)","204","n/e","13","4632","271","15","n/e","n/e","n/e","","203","931","29","n/e","n/e","1017","n/e","0","21","n/e","39"
"BZN|IT-North","09.01.2022 04:00 - 09.01.2022 05:00 (UTC)","206","n/e","15","4840","264","15","n/e","n/e","n/e","","369","961","29","n/e","n/e","998","n/e","0","21","n/e","37"
"BZN|IT-North","09.01.2022 05:00 - 09.01.2022 06:00 (UTC)","206","n/e","15","5289","274","15","n/e","n/e","n/e","","320","1003","26","n/e","n/e","1106","n/e","0","19","n/e","34"
"BZN|IT-North","09.01.2022 06:00 - 09.01.2022 07:00 (UTC)","203","n/e","14","5019","277","5","n/e","n/e","n/e","","133","1069","57","n/e","n/e","1222","n/e","0","21","n/e","31"
"BZN|IT-North","09.01.2022 07:00 - 09.01.2022 08:00 (UTC)","208","n/e","15","5004","277","15","n/e","n/e","n/e","367","","1364","102","n/e","n/e","1157","n/e","17","22","n/e","33"
"BZN|IT-North","09.01.2022 08:00 - 09.01.2022 09:00 (UTC)","203","n/e","15","5840","280","15","n/e","n/e","n/e","322","","1335","74","n/e","n/e","1161","n/e","176","21","n/e","46"
"BZN|IT-North","09.01.2022 09:00 - 09.01.2022 10:00 (UTC)","209","n/e","15","6503","293","15","n/e","n/e","n/e","301","","1901","142","n/e","n/e","1164","n/e","433","20","n/e","44"
"BZN|IT-North","09.01.2022 10:00 - 09.01.2022 11:00 (UTC)","203","n/e","16","6485","295","15","n/e","n/e","n/e","258","","2328","438","n/e","n/e","1051","n/e","774","21","n/e","47"
"BZN|IT-North","09.01.2022 11:00 - 09.01.2022 12:00 (UTC)","204","n/e","16","6739","294","15","n/e","n/e","n/e","151","","2341","448","n/e","n/e","989","n/e","1017","21","n/e","43"
"BZN|IT-North","09.01.2022 12:00 - 09.01.2022 13:00 (UTC)","204","n/e","16","6986","295","15","n/e","n/e","n/e","151","","2462","474","n/e","n/e","975","n/e","1041","20","n/e","42"
"BZN|IT-North","09.01.2022 13:00 - 09.01.2022 14:00 (UTC)","208","n/e","15","7216","295","15","n/e","n/e","n/e","526","","2460","436","n/e","n/e","1019","n/e","788","21","n/e","47"
"BZN|IT-North","09.01.2022 14:00 - 09.01.2022 15:00 (UTC)","207","n/e","15","7355","291","15","n/e","n/e","n/e","692","","1958","491","n/e","n/e","1197","n/e","366","21","n/e","48"
"BZN|IT-North","09.01.2022 15:00 - 09.01.2022 16:00 (UTC)","203","n/e","15","7561","294","15","n/e","n/e","n/e","473","","1791","552","n/e","n/e","1267","n/e","54","20","n/e","49"
"BZN|IT-North","09.01.2022 16:00 - 09.01.2022 17:00 (UTC)","209","n/e","15","8114","295","15","n/e","n/e","n/e","558","","2231","603","n/e","n/e","1302","n/e","0","20","n/e","42"
"BZN|IT-North","09.01.2022 17:00 - 09.01.2022 18:00 (UTC)","203","n/e","15","8117","294","15","n/e","n/e","n/e","560","","2442","672","n/e","n/e","1323","n/e","0","21","n/e","27"
"BZN|IT-North","09.01.2022 18:00 - 09.01.2022 19:00 (UTC)","202","n/e","15","8335","293","5","n/e","n/e","n/e","518","","2154","597","n/e","n/e","1341","n/e","0","21","n/e","40"
"BZN|IT-North","09.01.2022 19:00 - 09.01.2022 20:00 (UTC)","203","n/e","15","8328","293","15","n/e","n/e","n/e","544","","2103","598","n/e","n/e","1267","n/e","0","21","n/e","42"
"BZN|IT-North","09.01.2022 20:00 - 09.01.2022 21:00 (UTC)","204","n/e","17","8150","287","15","n/e","n/e","n/e","186","","1634","443","n/e","n/e","1206","n/e","0","20","n/e","42"
"BZN|IT-North","09.01.2022 21:00 - 09.01.2022 22:00 (UTC)","206","n/e","15","6924","280","15","n/e","n/e","n/e","154","","1223","228","n/e","n/e","1208","n/e","0","18","n/e","45"
"BZN|IT-North","09.01.2022 22:00 - 09.01.2022 23:00 (UTC)","206","n/e","15","6330","277","15","n/e","n/e","n/e","","27","1100","57","n/e","n/e","1149","n/e","0","17","n/e","46"
"BZN|IT-North","09.01.2022 23:00 - 10.01.2022 00:00 (UTC)","208","n/e","15","5189","276","5","n/e","n/e","n/e","","251","1019","34","n/e","n/e","1047","n/e","0","19","n/e","48"
"BZN|IT-North","10.01.2022 00:00 - 10.01.2022 01:00 (UTC)","207","n/e","16","5538","276","10","n/e","n/e","n/e","","674","935","37","n/e","n/e","1040","n/e","0","17","n/e","31"
"BZN|IT-North","10.01.2022 01:00 - 10.01.2022 02:00 (UTC)","208","n/e","16","6003","276","5","n/e","n/e","n/e","","797","895","23","n/e","n/e","994","n/e","0","17","n/e","31"
"BZN|IT-North","10.01.2022 02:00 - 10.01.2022 03:00 (UTC)","210","n/e","15","5294","267","5","n/e","n/e","n/e","","643","880","24","n/e","n/e","1006","n/e","0","18","n/e","25"
"BZN|IT-North","10.01.2022 03:00 - 10.01.2022 04:00 (UTC)","206","n/e","15","5175","182","5","n/e","n/e","n/e","","315","886","29","n/e","n/e","1060","n/e","0","18","n/e","25"
"BZN|IT-North","10.01.2022 04:00 - 10.01.2022 05:00 (UTC)","207","n/e","15","6295","263","10","n/e","n/e","n/e","","27","919","32","n/e","n/e","1260","n/e","0","16","n/e","30"
"BZN|IT-North","10.01.2022 05:00 - 10.01.2022 06:00 (UTC)","212","n/e","15","10013","285","10","n/e","n/e","n/e","125","","999","186","n/e","n/e","1608","n/e","0","16","n/e","32"
"BZN|IT-North","10.01.2022 06:00 - 10.01.2022 07:00 (UTC)","203","n/e","14","12604","293","10","n/e","n/e","n/e","657","","1688","575","n/e","n/e","1910","n/e","0","13","n/e","24"
"BZN|IT-North","10.01.2022 07:00 - 10.01.2022 08:00 (UTC)","206","n/e","10","13947","295","5","n/e","n/e","n/e","695","","3083","710","n/e","n/e","1880","n/e","105","15","n/e","32"
"BZN|IT-North","10.01.2022 08:00 - 10.01.2022 09:00 (UTC)","205","n/e","11","14758","294","10","n/e","n/e","n/e","532","","3403","674","n/e","n/e","1848","n/e","442","18","n/e","48"
"BZN|IT-North","10.01.2022 09:00 - 10.01.2022 10:00 (UTC)","203","n/e","12","15003","295","10","n/e","n/e","n/e","380","","2986","599","n/e","n/e","1769","n/e","693","20","n/e","40"
"BZN|IT-North","10.01.2022 10:00 - 10.01.2022 11:00 (UTC)","203","n/e","11","14451","292","5","n/e","n/e","n/e","334","","2636","618","n/e","n/e","1762","n/e","1017","19","n/e","51"
"BZN|IT-North","10.01.2022 11:00 - 10.01.2022 12:00 (UTC)","201","n/e","13","13635","293","15","n/e","n/e","n/e","324","","1825","449","n/e","n/e","1787","n/e","1178","19","n/e","50"
"BZN|IT-North","10.01.2022 12:00 - 10.01.2022 13:00 (UTC)","202","n/e","14","13446","294","15","n/e","n/e","n/e","90","","1726","423","n/e","n/e","1755","n/e","1352","15","n/e","56"
"BZN|IT-North","10.01.2022 13:00 - 10.01.2022 14:00 (UTC)","195","n/e","13","13856","294","15","n/e","n/e","n/e","","163","1703","419","n/e","n/e","1846","n/e","986","15","n/e","56"
"BZN|IT-North","10.01.2022 14:00 - 10.01.2022 15:00 (UTC)","187","n/e","13","14008","293","15","n/e","n/e","n/e","","57","1796","535","n/e","n/e","1937","n/e","612","16","n/e","57"
"BZN|IT-North","10.01.2022 15:00 - 10.01.2022 16:00 (UTC)","204","n/e","12","14792","293","15","n/e","n/e","n/e","333","","2135","593","n/e","n/e","1951","n/e","107","19","n/e","54"
"BZN|IT-North","10.01.2022 16:00 - 10.01.2022 17:00 (UTC)","203","n/e","12","15111","295","15","n/e","n/e","n/e","236","","3044","662","n/e","n/e","1959","n/e","0","21","n/e","51"
"BZN|IT-North","10.01.2022 17:00 - 10.01.2022 18:00 (UTC)","202","n/e","13","14817","293","5","n/e","n/e","n/e","474","","2999","664","n/e","n/e","1913","n/e","0","20","n/e","49"
"BZN|IT-North","10.01.2022 18:00 - 10.01.2022 19:00 (UTC)","205","n/e","12","14745","294","15","n/e","n/e","n/e","159","","2817","574","n/e","n/e","1927","n/e","0","21","n/e","51"
"BZN|IT-North","10.01.2022 19:00 - 10.01.2022 20:00 (UTC)","204","n/e","12","14671","293","15","n/e","n/e","n/e","273","","2013","451","n/e","n/e","1907","n/e","0","20","n/e","52"
"BZN|IT-North","10.01.2022 20:00 - 10.01.2022 21:00 (UTC)","202","n/e","13","14287","289","5","n/e","n/e","n/e","31","","1309","227","n/e","n/e","1744","n/e","0","20","n/e","36"
"BZN|IT-North","10.01.2022 21:00 - 10.01.2022 22:00 (UTC)","204","n/e","12","11759","279","5","n/e","n/e","n/e","0","","1120","150","n/e","n/e","1643","n/e","0","20","n/e","34"
"BZN|IT-North","10.01.2022 22:00 - 10.01.2022 23:00 (UTC)","203","n/e","12","9209","259","10","n/e","n/e","n/e","0","","1049","48","n/e","n/e","1600","n/e","0","23","n/e","47"
"BZN|IT-North","10.01.2022 23:00 - 11.01.2022 00:00 (UTC)","204","n/e","9","8295","275","15","n/e","n/e","n/e","1","","1005","21","n/e","n/e","1554","n/e","0","22","n/e","43"
"BZN|IT-North","11.01.2022 00:00 - 11.01.2022 01:00 (UTC)","197","n/e","10","7849","277","12","n/e","n/e","n/e","","109","936","29","n/e","n/e","1548","n/e","0","21","n/e","37"
"BZN|IT-North","11.01.2022 01:00 - 11.01.2022 02:00 (UTC)","187","n/e","11","6499","278","15","n/e","n/e","n/e","","108","905","22","n/e","n/e","1409","n/e","0","19","n/e","36"
"BZN|IT-North","11.01.2022 02:00 - 11.01.2022 03:00 (UTC)","187","n/e","12","6943","276","15","n/e","n/e","n/e","","727","922","21","n/e","n/e","1345","n/e","0","17","n/e","49"
"BZN|IT-North","11.01.2022 03:00 - 11.01.2022 04:00 (UTC)","187","n/e","12","7147","276","15","n/e","n/e","n/e","","730","871","27","n/e","n/e","1380","n/e","0","19","n/e","51"
"BZN|IT-North","11.01.2022 04:00 - 11.01.2022 05:00 (UTC)","190","n/e","12","8891","283","15","n/e","n/e","n/e","","494","945","27","n/e","n/e","1513","n/e","0","20","n/e","54"
"BZN|IT-North","11.01.2022 05:00 - 11.01.2022 06:00 (UTC)","189","n/e","12","12226","291","5","n/e","n/e","n/e","","288","1140","116","n/e","n/e","1744","n/e","0","19","n/e","30"
"BZN|IT-North","11.01.2022 06:00 - 11.01.2022 07:00 (UTC)","186","n/e","12","15230","293","5","n/e","n/e","n/e","549","","2057","389","n/e","n/e","1947","n/e","0","19","n/e","34"
"BZN|IT-North","11.01.2022 07:00 - 11.01.2022 08:00 (UTC)","184","n/e","10","15362","293","15","n/e","n/e","n/e","614","","3149","717","n/e","n/e","1961","n/e","171","20","n/e","50"
"BZN|IT-North","11.01.2022 08:00 - 11.01.2022 09:00 (UTC)","187","n/e","11","15286","294","15","n/e","n/e","n/e","536","","3003","773","n/e","n/e","1954","n/e","922","19","n/e","49"
"BZN|IT-North","11.01.2022 09:00 - 11.01.2022 10:00 (UTC)","186","n/e","11","14948","293","5","n/e","n/e","n/e","430","","2278","603","n/e","n/e","1935","n/e","2080","19","n/e","52"
"BZN|IT-North","11.01.2022 10:00 - 11.01.2022 11:00 (UTC)","185","n/e","11","14526","293","5","n/e","n/e","n/e","267","","1947","245","n/e","n/e","2002","n/e","2786","21","n/e","61"
"BZN|IT-North","11.01.2022 11:00 - 11.01.2022 12:00 (UTC)","184","n/e","12","14555","293","15","n/e","n/e","n/e","80","","1796","290","n/e","n/e","1918","n/e","2914","21","n/e","41"
"BZN|IT-North","11.01.2022 12:00 - 11.01.2022 13:00 (UTC)","184","n/e","13","14458","293","5","n/e","n/e","n/e","","1","1683","241","n/e","n/e","1955","n/e","2674","22","n/e","40"
